0.000000000000000000e+00,4.073779481250882536e-16,1.411455052719458507e-15,4.194901277899205660e-06,2.071551279268403053e-14,5.116212015150129889e-16,2.299050916054015030e-14,2.342087520857346161e-12,5.888059317476130841e-15,7.603795614432400403e-12,3.541199471422194426e-07,1.110639347461299664e-01,5.046333544145630165e-17,5.575765744014821168e-02,6.194217220153026600e-16,2.636596369162311215e-01,7.748970677802827577e-14,2.654784680526845947e-15,4.722382192650430530e-17,1.899719890516556586e-14,1.828531998559020314e-14,4.847256264113246666e-15,3.285258420346750072e-16,1.478727025819141541e-15,7.584708848617838929e-16,3.182401369373641061e-06,1.944675260700820501e-14,5.688211131614610901e-16,2.291475465664365185e-15,9.855730170165561237e-14,8.192566572956530320e-15,4.413152185895021082e-17,1.532930606161424067e-15,3.699053295298623024e-16,4.011560775641691082e-14,9.092138073492222782e-11,9.816438883732460687e-14,8.872050629425502007e-13,4.873542496257184305e-17,8.079119279912679295e-07,7.295948196939281305e-15,2.633690101833967567e-01,2.468825046141101923e-15,3.249265264553533626e-15,2.829732678180450358e-15,1.571470513927400303e-16,3.670815220142651326e-15,9.145647646047537319e-15,2.679737189067739711e-15,5.980755036458032764e-17,3.242115553258912221e-16,4.353504259076199075e-16,1.615629146402348310e-15,3.548188297163986399e-07,9.375254308456809957e-12,8.629545272593715056e-14,7.540848024662162246e-15,8.232547808088420059e-13,3.027708388898856457e-14,7.120849672250697425e-14,4.818449016197674794e-17,3.759422900074704466e-15,1.110225019892065888e-15,1.147707884828548629e-15
4.073779481250882536e-16,0.000000000000000000e+00,1.449760665638637691e-11,5.796716009925101976e-16,4.117984233903867456e-15,4.172302091563954768e-08,3.923509044562048785e-15,2.602057212471950899e-15,7.213112126638976810e-14,2.879961850526721267e-15,2.334370655443418208e-16,4.009010957195372056e-16,2.361071069667685972e-13,7.577088189624156449e-16,2.355211863199857490e-08,4.433977447666575854e-16,3.504051058616986514e-13,4.814745714232702818e-14,2.419993377723254878e-13,5.608189262322775157e-15,4.944057270068754567e-15,5.096711943119547045e-14,7.454740680753749778e-07,8.681433406031781983e-14,2.275286004969321823e-05,5.090472110586122546e-16,4.460205276896592814e-15,2.572407650060817180e-08,4.209848626378301377e-14,7.187359527665120055e-14,2.402973782709264155e-14,2.152431304634789091e-13,9.421922238755238333e-14,1.413182861150733597e-06,6.470833226990415418e-10,2.077765452639632588e-15,4.985709085643998275e-14,1.929988243145619888e-15,2.169721336811324160e-13,3.350455833818125807e-16,1.695975164969056776e-14,5.247602078096735937e-16,4.483150213287766605e-14,5.208736631506954642e-14,6.741139842018353077e-14,9.495225265062745098e-13,7.435586788349886063e-14,1.692846849823269106e-14,4.214081897374626897e-14,3.009459843029403703e-13,8.949274914699106765e-07,4.877246979538601424e-01,1.496498925726135503e-13,2.059937020243089061e-16,1.349112496811265156e-15,3.458137439151847553e-13,5.912722696829768422e-14,3.475458176597364258e-15,9.067995084077540423e-10,4.216887452126876523e-15,2.219048736360157535e-13,1.175167186846575654e-13,1.058546433648168906e-11,3.405113785523781744e-01
1.411455052719458507e-15,1.449760665638637691e-11,0.000000000000000000e+00,1.846604239552349141e-15,8.966989751812710297e-15,7.987678169659424198e-12,8.483059688782926750e-15,6.383189894254757889e-15,1.262205343830068972e-13,7.310498856750307396e-15,7.456921201362425961e-16,1.444992380512837097e-15,8.394268327352523013e-08,2.464206196956789745e-15,6.725403512144759458e-12,1.532373733823065883e-15,5.753386140923062778e-13,7.406276055906512763e-14,8.938167506770864890e-08,1.046254321568372075e-14,1.046168905033144383e-14,7.412636409947970859e-14,5.508939965249117852e-11,1.130957546751728336e-13,3.465356726792186374e-11,1.812590750187935065e-15,1.063587553256455879e-14,5.674457336674024327e-12,6.594334814933979846e-14,1.300023798903932445e-13,3.363115568787673628e-14,7.590309967760934096e-08,1.213510994621557827e-13,2.335089617176761405e-11,7.366670246282677040e-11,6.357776452079509516e-15,9.719842525835552287e-14,4.936948321276986923e-15,8.734738485636130577e-08,1.275609380329914595e-15,2.826800449759130967e-14,1.706363486923172034e-15,7.345718924967511210e-14,7.275789432173520158e-14,1.157438002493950729e-13,9.992126883222900759e-07,1.056302445212246155e-13,2.809350728382836378e-14,7.221957502901655205e-14,1.212389607037552911e-07,2.162365664992746464e-11,1.460341662977383103e-11,2.183336916078402868e-13,7.555102448153075256e-16,3.618935409199043914e-15,5.902737825332201980e-13,9.706537857439880259e-14,1.006834359200840671e-14,7.236196943292369048e-11,9.144625229474018832e-15,8.484817202112964224e-08,1.533282753557520373e-13,3.308434076007192581e-03,2.510427361900011984e-11
4.194901277899205660e-06,5.796716009925101976e-16,1.846604239552349141e-15,0.000000000000000000e+00,2.665749512781098502e-14,6.679418185873761575e-16,3.094665993988006973e-14,2.848229075531859507e-12,8.026694008046378419e-15,1.021781150955074177e-11,1.011281355011651095e-04,8.526046295832038867e-06,7.040643045961773547e-17,7.273887616105238155e-05,7.912337560823169203e-16,3.905396444778840160e-06,1.031013340995135002e-13,3.282936370312922502e-15,6.473042144560509144e-17,2.575044190215488089e-14,2.377657366388254841e-14,6.791748467247904361e-15,4.571958798426456848e-16,2.114657293912677540e-15,1.040194159092207750e-15,2.406661107685589274e-01,2.462202604089343683e-14,8.144262412879479459e-16,3.218561524080187498e-15,1.409723941082678546e-13,1.182765487148797737e-14,6.202843056329489888e-17,2.094569911050266976e-15,4.822248810419439347e-16,5.061095540006818593e-14,1.202317403531569600e-10,1.310561740029613395e-13,1.092712957552360115e-12,6.347349424275614513e-17,2.470459108713803737e-04,1.000560774955858983e-14,3.923071973932150917e-06,3.160375436887985858e-15,4.509735607334152440e-15,3.595564425095586657e-15,2.082412553227952544e-16,4.871547867715927832e-15,1.270742143704274254e-14,3.430455312352464265e-15,8.539095553091320684e-17,4.411683055344612874e-16,6.057923274679657428e-16,2.121461752745742836e-15,9.881555465220908491e-05,1.254376046061037064e-11,1.139262435272891960e-13,1.016539208909440712e-14,9.030974611663222271e-13,4.203334189739009435e-14,9.419487349508813264e-14,6.465650363177610356e-17,5.320441488005035318e-15,1.520108295145646279e-15,1.567475332115344160e-15
2.071551279268403053e-14,4.117984233903867456e-15,8.966989751812710297e-15,2.665749512781098502e-14,0.000000000000000000e+00,5.480029043548574230e-15,1.477170810979182569e-01,3.775585023246281909e-13,7.084630730370596636e-13,2.961420103518626270e-13,1.038865131535373101e-14,1.975820471938170089e-14,2.853335067736070211e-16,3.564084823978942978e-14,7.262557098731108509e-15,2.467014250369917085e-14,1.563799784228758100e-11,2.688375923779525472e-13,2.718629889357118083e-16,1.445049397943883596e-01,1.491041461603707097e-01,6.425311830386979667e-13,2.511856392641502334e-15,1.200965880673606904e-13,6.867074208370694388e-15,2.392601239737607233e-14,1.808377286398382966e-01,7.249965093972996034e-15,2.613843000135096419e-13,3.860615687361051163e-07,2.771787056448091140e-12,2.491556210525600364e-16,1.168556111601991541e-13,3.144168965400546648e-15,9.118122560094098126e-13,1.708915697370638749e-13,5.533262298447824051e-07,3.768926441449642365e-13,2.722471363804985076e-16,1.545146458079331756e-14,3.629373466408624176e-12,2.893268300805628229e-14,2.423410636334655023e-13,3.589145675418643900e-13,2.647604502529441290e-13,9.432578049758137895e-16,3.391372938351247910e-13,5.143359313655781760e-12,2.842656643257950429e-13,3.677651316908507728e-16,2.711367899125698459e-15,4.224216472132364078e-15,1.145388184970293818e-13,9.770325631608923175e-15,1.236382049707869081e-13,2.052245701050554321e-11,1.087027508674767519e-12,1.698025857217859696e-12,6.815033623633149635e-13,1.503413686285326178e-01,2.687008094592224980e-16,3.601859577292075391e-13,7.280249585606839136e-15,1.177938116080855157e-14
5.116212015150129889e-16,4.172302091563954768e-08,7.987678169659424198e-12,6.679418185873761575e-16,5.480029043548574230e-15,0.000000000000000000e+00,5.247269010330852945e-15,2.975349724799233096e-15,1.031803850227203131e-13,3.278314996358465519e-15,2.732735247809235719e-16,5.082886422098322774e-16,1.103048721651849374e-13,8.854692440094997465e-16,3.945404025528153613e-01,5.460752129549394021e-16,4.846767124795393273e-13,6.508568553884147962e-14,1.156332845816115929e-13,7.048023059238063640e-15,6.701737800656881630e-15,6.601764613520045992e-14,4.527490567697620832e-09,1.080405785401721858e-13,3.414350525875745031e-08,6.321342919735301028e-16,6.248242972195075872e-15,3.915680332953051512e-01,5.888742205705896476e-14,9.408300124707162442e-14,2.955925103584217120e-14,9.806165622146472766e-14,1.162194515287939754e-13,8.539895080991709165e-09,1.341157123157926743e-09,2.560662254356116809e-15,6.661052717902690162e-14,2.266234591769916833e-15,1.047943894013622170e-13,4.306118591720471620e-16,2.267719447858730274e-14,6.549960165718827815e-16,6.366139870025327569e-14,6.693596145998743627e-14,9.846658072457335421e-14,4.651447963409733451e-13,9.414483435144652383e-14,2.189910750206266916e-14,5.979164639503206667e-14,1.429974197989432423e-13,6.767258271691653426e-09,3.891032441530849249e-08,2.022084931600884444e-13,2.560964930458121707e-16,1.585090494973354641e-15,4.856962066895267114e-13,8.016189607212543459e-14,4.680244645422193281e-15,1.733316178435941575e-09,5.406140169326832539e-15,1.072484132279378993e-13,1.445452456136141466e-13,5.476344312366038073e-12,1.213242862005778600e-06
2.299050916054015030e-14,3.923509044562048785e-15,8.483059688782926750e-15,3.094665993988006973e-14,1.477170810979182569e-01,5.247269010330852945e-15,0.000000000000000000e+00,4.515747834676533466e-13,5.597664373465717391e-13,3.604386213833890925e-13,1.264987611148523445e-14,2.227917537864717071e-14,2.675427282063107104e-16,4.363474791162631375e-14,6.736965669904183659e-15,2.733202633240413722e-14,1.419368788009064424e-11,2.289688824228118955e-13,2.584145339374183277e-16,1.162318204945467781e-01,1.136684316654186649e-01,5.997504857671375201e-13,2.477015462582120218e-15,1.065361128228495003e-13,6.783286178161530989e-15,2.928257589332120320e-14,1.339675766205897789e-01,7.231693857334898780e-15,2.296806208090541300e-13,4.049928673964880224e-07,2.631057402437393105e-12,2.368706188182513367e-16,9.965500192901942424e-14,2.921372005461431577e-15,7.846621146107031158e-13,1.954274699309395519e-13,5.791371406509078000e-07,4.419204242160856612e-13,2.487545490975224349e-16,1.812616394554808119e-14,3.703787999180687266e-12,3.301768937450318922e-14,2.001325394205080535e-13,3.404262462395079918e-13,2.400356849684795095e-13,8.488634757978966341e-16,3.013420206133631799e-13,4.966255581425535116e-12,2.432510827039695189e-13,3.330098914123047603e-16,2.486443666628515342e-15,3.966863779223896596e-15,1.018276936502646442e-13,1.114133333752772740e-14,1.459684042409131905e-13,1.798908379377673422e-11,9.433751446713693311e-13,1.811577506481011204e-12,6.270854224190621843e-13,2.223985592036221148e-01,2.586611719591244054e-16,3.279916939310770428e-13,7.032302923613565688e-15,1.146817370521741210e-14
2.342087520857346161e-12,2.602057212471950899e-15,6.383189894254757889e-15,2.848229075531859507e-12,3.775585023246281909e-13,2.975349724799233096e-15,4.515747834676533466e-13,0.000000000000000000e+00,5.934349334238734083e-14,5.057468429706158301e-09,1.102392529980392020e-12,2.009108962050838419e-12,2.272641674448033611e-16,4.378919789325905038e-12,3.424599479479136215e-15,2.714130756636393613e-12,9.514296756814404462e-13,2.809384079626397331e-14,2.210686604005989314e-16,3.699619127310474022e-13,3.394024791549432244e-13,5.934127472150009820e-14,1.769461198177108842e-15,1.567067847781939789e-14,4.325270944804893400e-15,2.544530032420259104e-12,3.321734326533681002e-13,3.720393091838028485e-15,2.466287417444211440e-14,1.837148528987570413e-12,1.256791274135435174e-13,2.053504039484044343e-16,1.629465170676786600e-14,1.937595739946379692e-15,2.610042998970752421e-13,5.517729098662288532e-10,1.826030524516607389e-12,4.010698388892212640e-01,2.068654042835541947e-16,1.489773640050336468e-12,1.141277085970332814e-13,3.918410604791992599e-12,2.435877444277324011e-14,3.966421959362666882e-14,3.007737167410202422e-14,7.238642381758112394e-16,4.238302606017541058e-14,1.415783568016933439e-13,2.687091151138259071e-14,2.663250288852596572e-16,1.695109688671728535e-15,2.408859907612147499e-15,1.522654664488317078e-14,9.459096967621297131e-13,1.044292923543489025e-09,1.072750013275110497e-12,8.691855879041952203e-14,3.805554375190084437e-01,2.150098446403931050e-13,1.633220523626641563e-12,2.104162462822219958e-16,4.453780163099591969e-14,5.387124244828624589e-15,7.048944066875839221e-15
5.888059317476130841e-15,7.213112126638976810e-14,1.262205343830068972e-13,8.026694008046378419e-15,7.084630730370596636e-13,1.031803850227203131e-13,5.597664373465717391e-13,5.934349334238734083e-14,0.000000000000000000e+00,5.727671038678189295e-14,2.954444753480493239e-15,5.663209720690560975e-15,3.767789480816130771e-15,9.928228266240019454e-15,1.428172025421867282e-13,6.932396482967123038e-15,7.680347339880728987e-08,5.008202059528568673e-02,3.518355817706875426e-15,9.813364795874460570e-13,9.267552317482556093e-13,1.835389204557400953e-03,4.073329802647357227e-14,1.439838704551370133e-07,1.181461610551645101e-13,6.953810604222688782e-15,8.183746757149184590e-13,1.585268706799114418e-13,1.294919294240634844e-01,2.824389148514549216e-11,3.110680676807670015e-10,3.239836501730076138e-15,1.438609290227479176e-07,5.192683750194279161e-14,3.328418142217082871e-11,4.044825983742828021e-14,1.314098893882479955e-11,5.567170637462341735e-14,3.487838589437815267e-15,4.412935237002756463e-15,1.041458435596374652e-10,7.995846679642509299e-15,7.445348475357087270e-02,1.654675296336737900e-03,3.398479706741141669e-04,1.248110450408019449e-14,1.838671066797934372e-04,9.201310191924993847e-11,1.230911383181180346e-01,4.945640586744383988e-15,4.537931294922425041e-14,7.379984775672862610e-14,1.774654468124214186e-07,2.843076999900861277e-15,2.595406842979405090e-14,5.367413483965541380e-08,1.803920474422198448e-03,1.606421375354090828e-13,2.410133845877034550e-11,4.185923200584669098e-13,3.524487448742686146e-15,3.115872187849714766e-06,1.025454697434229502e-13,2.126482002778127826e-13
7.603795614432400403e-12,2.879961850526721267e-15,7.310498856750307396e-15,1.021781150955074177e-11,2.961420103518626270e-13,3.278314996358465519e-15,3.604386213833890925e-13,5.057468429706158301e-09,5.727671038678189295e-14,0.000000000000000000e+00,3.998535746926274811e-12,6.539669363786282996e-12,2.680554151537323242e-16,1.498795514269543167e-11,3.715461791865147525e-15,9.110527936603687986e-12,8.557612899126164646e-13,2.461533126442735063e-14,2.616900087464244552e-16,2.934982494783264712e-13,2.763724773960106633e-13,5.836574715847718011e-14,2.172065742196757321e-15,1.599069980156120003e-14,4.961985261203225142e-15,9.090982877704304390e-12,2.575566533543787911e-13,4.463159971824381790e-15,2.395333466214561707e-14,1.573394245096127445e-12,1.116058667728832186e-13,2.455021903083964399e-16,1.570765039850581884e-14,2.108322428078971314e-15,2.663204797968834727e-13,3.605852292832657513e-01,1.423908561734623387e-12,2.034744260012389821e-09,2.342368139977550968e-16,5.047214140829858595e-12,1.024714171723820316e-13,1.374615032776572940e-11,2.255084048093987979e-14,3.869957965733460158e-14,2.792851036300038575e-14,8.164847403221646220e-16,4.064954496201237997e-14,1.239714622315170974e-13,2.431399538385943208e-14,3.229925706898890644e-16,1.984469951889970399e-15,2.851904503985735929e-15,1.460407276739010041e-14,3.377740009836488637e-12,4.102111650910511553e-01,9.360617315048073146e-13,8.096415364032529442e-14,1.716207584427358689e-09,2.343276422777184994e-13,1.397224973244474164e-12,2.504317508663402983e-16,4.375080677615001764e-14,6.297365129720075962e-15,8.111969509637381195e-15
