t,chi_hhi_star,lambda2,total_weight,load_cv
0.0,1.0330265006945036e-06,1.002114002973984,96.01350461308331,0.0010389977422634211
2.0,1.0283483676347535e-06,0.835920828953348,80.00649005098191,0.0004283153526119381
4.0,1.0277467120930198e-06,0.808799631077015,77.39944465093967,0.00019287908996670164
6.0,1.0278583646723522e-06,0.8035311428399547,76.89321352334329,9.503036134458398e-05
8.0,1.0281748158229878e-06,0.8024697962554038,76.79173076942668,5.955422965616282e-05
10.0,1.0285987144277597e-06,0.8022491769449358,76.7712497512602,5.0256307307402576e-05
12.0,1.0291108102526217e-06,0.8021975884113932,76.76710075542974,4.858751453289145e-05
14.0,1.0297074779778004e-06,0.8021798565093701,76.76624797284498,4.84505368387018e-05
16.0,1.030388251909109e-06,0.8021687657339804,76.76605889108389,4.853086884549287e-05
18.0,1.0311533211172573e-06,0.8021588520494705,76.76600168538079,4.8613476544027306e-05
20.0,1.032003031481592e-06,0.8021490254513911,76.76596890017753,4.868114615452201e-05
22.0,1.0329377898463594e-06,0.8021390706948722,76.76593881539151,4.874226190943372e-05
24.0,1.033958047229993e-06,0.8021289452132726,76.76590703152075,4.8803853803721476e-05
26.0,1.0350642968929279e-06,0.8021186394584761,76.76587264733647,4.8869755413077797e-05
28.0,1.0362570748981985e-06,0.8021081496668054,76.76583546725345,4.894184874148149e-05
30.0,1.0375369609670008e-06,0.802097472797713,76.76579543710201,4.902104017240688e-05
32.0,1.0389045793250363e-06,0.8020866057083715,76.76575253011694,4.910778179733596e-05
34.0,1.0403605995440367e-06,0.8020755450741797,76.76570672388448,4.920232166762653e-05
36.0,1.0419057374075943e-06,0.8020642874104107,76.76565799566417,4.9304819140497045e-05
38.0,1.0435407558222225e-06,0.8020528290918942,76.76560632142119,4.941539716822214e-05
40.0,1.0452664657866283e-06,0.8020411663621284,76.76555167560639,4.953416586430278e-05
42.0,1.0470837274233444e-06,0.8020292953355983,76.7654940310859,4.966123313688567e-05
44.0,1.0489934510810832e-06,0.8020172119965279,76.76543335909888,4.9796709532067325e-05
46.0,1.0509965985060727e-06,0.8020049121958415,76.76536962921907,4.994071049523291e-05
48.0,1.0530941840923518e-06,0.8019923916471737,76.7653028093153,5.0093357486586404e-05
50.0,1.0552872762089174e-06,0.8019796459223313,76.76523286550965,5.025477859202994e-05
52.0,1.0575769986085623e-06,0.8019666704463648,76.76515976213294,5.042510891714807e-05
54.0,1.0599645319245096e-06,0.8019534604923392,76.76508346167768,5.060449089172274e-05
56.0,1.0624511152549864e-06,0.8019400111758083,76.76500392474802,5.0793074543113455e-05
58.0,1.0650380478437893e-06,0.8019263174490119,76.7649211100067,5.099101776413854e-05
60.0,1.0677266908563448e-06,0.8019123740947806,76.76483497411897,5.119848658787924e-05
62.0,1.0705184692623995e-06,0.8018981757201395,76.76474547169312,5.1415655475147164e-05
64.0,1.0734148738244536e-06,0.8018837167495971,76.76465255521758,5.164270761760265e-05
66.0,1.076417463200548e-06,0.801868991418098,76.76455617499457,5.187983525894964e-05
68.0,1.0795278661675421e-06,0.8018539937636249,76.76445627906968,5.2127240035109686e-05
70.0,1.0827477839685272e-06,0.801838717619433,76.76435281315767,5.2385133335252914e-05
72.0,1.0860789927953958e-06,0.8018231566058878,76.76424572056402,5.265373668444899e-05
74.0,1.0895233464075943e-06,0.8018073041218926,76.764134942102,5.293328214971793e-05
76.0,1.093082778901919e-06,0.8017911533358746,76.7640204160051,5.322401277060507e-05
78.0,1.0967593076351071e-06,0.801774697176309,76.76390207783456,5.352618301601619e-05
80.0,1.1005550363130048e-06,0.801757928321752,76.76377986038173,5.3840059268501436e-05
82.0,1.1044721582519137e-06,0.801740839190352,76.76365369356478,5.416592033829218e-05
84.0,1.1085129598252093e-06,0.8017234219288111,76.76352350431982,5.450405800854877e-05
86.0,1.1126798241043064e-06,0.8017056684007589,76.76338921648569,5.485477761380859e-05
88.0,1.1169752347061193e-06,0.801687570174507,76.76325075068229,5.521839865419166e-05
90.0,1.1214017798605945e-06,0.8016691185101459,76.76310802418206,5.559525544714291e-05
92.0,1.1259621567089512e-06,0.8016503043459354,76.76296095077404,5.598569781966381e-05
94.0,1.1306591758506492e-06,0.8016311182839594,76.7628094406202,5.639009184362471e-05
96.0,1.1354957661525401e-06,0.8016115505749777,76.76265340010349,5.680882061678622e-05
98.0,1.1404749798360252e-06,0.8015915911024464,76.7624927316671,5.724228509319811e-05
100.0,1.1455999978637703e-06,0.8015712293656311,76.76232733364444,5.769090496593931e-05
102.0,1.1508741356403291e-06,0.8015504544617685,76.76215710007912,5.815511960619708e-05
104.0,1.1563008490514651e-06,0.8015292550672101,76.76198192053421,5.8635389062462806e-05
106.0,1.1618837408652085e-06,0.8015076194174713,76.76180167989047,5.9132195124256734e-05
108.0,1.1676265675132926e-06,0.8014855352861281,76.76161625813228,5.964604245506729e-05
110.0,1.1735332462867503e-06,0.8014629899624678,76.76142553012085,6.017745979956604e-05
112.0,1.1796078629679126e-06,0.8014399702278151,76.76122936535353,6.072700127066733e-05
114.0,1.1858546799324988e-06,0.8014164623304441,76.7610276277087,6.129524772215562e-05
116.0,1.1922781447542146e-06,0.8013924519589674,76.76082017517452,6.188280821379084e-05
118.0,1.1988828993481523e-06,0.8013679242141077,76.76060685956124,6.249032157565787e-05
120.0,1.2056737896906548e-06,0.8013428635787219,76.76038752619515,6.311845807928569e-05
122.0,1.2126558761580592e-06,0.8013172538859611,76.76016201359343,6.376792122456639e-05
124.0,1.219834444532055e-06,0.8012910782854281,76.75993015311806,6.443944965076519e-05
126.0,1.2272150177180345e-06,0.801264319207179,76.7596917686075,6.513381918219002e-05
128.0,1.234803368233303e-06,0.8012369583234168,76.75944667598426,6.585184501896029e-05
130.0,1.24260553152204e-06,0.8012089765076925,76.759194682837,6.659438408516154e-05
