t,chi_hhi_star,lambda2,total_weight,load_cv
0.0,5.196810483809512e-07,1.0004322541533146,191.9905517053206,0.0007262546902838601
2.0,5.185561794954843e-07,0.8342682972105971,160.00726052101803,0.00029882590758518334
4.0,5.184187994442481e-07,0.8071720887675277,154.7971831610054,0.00013405576697070678
6.0,5.184545223941166e-07,0.8019041789741739,153.78546347709738,6.50672359861366e-05
8.0,5.185406626207829e-07,0.8008442439384449,153.58265053372645,3.932448049652457e-05
10.0,5.186537906834068e-07,0.8006266395694646,153.5417281662617,3.221042800274634e-05
12.0,5.187892634303904e-07,0.800578923691191,153.5334496669813,3.083429225226452e-05
14.0,5.189461832731196e-07,0.8005655040310349,153.53176176115028,3.067829746026942e-05
16.0,5.191244061254847e-07,0.8005589784776465,153.5314030729163,3.07163610074243e-05
18.0,5.193239410431448e-07,0.8005538019965115,153.53131068843885,3.076775669764823e-05
20.0,5.195448306289377e-07,0.8005488498229182,153.5312698558106,3.0811326600471535e-05
22.0,5.197871277424241e-07,0.8005438923846737,153.53123718139483,3.084977708254239e-05
24.0,5.200508912258882e-07,0.8005388819304873,153.53120389206242,3.0886794035166464e-05
26.0,5.203361852576999e-07,0.8005338078673586,153.531168208834,3.092453655476729e-05
28.0,5.206430793389909e-07,0.8005286672923859,153.53112976525532,3.096408132878955e-05
30.0,5.209716483643625e-07,0.8005234589304655,153.5310884796839,3.100593932780497e-05
32.0,5.21321972691581e-07,0.8005181818603903,153.53104432744283,3.105035189752213e-05
34.0,5.21694138204086e-07,0.8005128352351815,153.5309972947822,3.1097436639691096e-05
36.0,5.220882363709346e-07,0.8005074182153628,153.53094736957223,3.1147255513450606e-05
38.0,5.225043643071918e-07,0.8005019299506836,153.5308945394175,3.1199845933106e-05
40.0,5.229426248362919e-07,0.8004963695740747,153.53083879126933,3.1255234836433365e-05
42.0,5.234031265559111e-07,0.8004907361991668,153.53078011134122,3.131344502599689e-05
44.0,5.238859839070751e-07,0.8004850289190139,153.53071848508452,3.1374498026735765e-05
46.0,5.243913172473308e-07,0.8004792468052757,153.53065389717608,3.143841537723099e-05
48.0,5.249192529279487e-07,0.8004733889075774,153.53058633150783,3.150521921826592e-05
50.0,5.254699233748402e-07,0.8004674542529376,153.5305157711763,3.157493256632654e-05
52.0,5.260434671744185e-07,0.8004614418452196,153.53044219847186,3.164757944649548e-05
54.0,5.266400291632343e-07,0.8004553506645801,153.53036559486713,3.172318496247662e-05
56.0,5.272597605222356e-07,0.8004491796669057,153.530285941005,3.1801775339383635e-05
58.0,5.279028188757555e-07,0.8004429277832368,153.530203216686,3.188337795460594e-05
60.0,5.28569368395112e-07,0.8004365939191715,153.53011740085515,3.1968021363914194e-05
62.0,5.292595799072168e-07,0.800430176954249,153.53002847158808,3.205573532634248e-05
64.0,5.29973631007596e-07,0.8004236757413145,153.52993640607644,3.214655082880893e-05
66.0,5.307117061795902e-07,0.8004170891058607,153.52984118061283,3.2240500111398606e-05
68.0,5.314739969176408e-07,0.8004104158453473,153.52974277057493,3.233761669382281e-05
70.0,5.322607018570522e-07,0.8004036547284977,153.5296411504089,3.2437935402690155e-05
72.0,5.330720269084632e-07,0.8003968044945687,153.52953629361218,3.2541492400305824e-05
74.0,5.339081853989457e-07,0.800389863852599,153.52942817271546,3.264832521457865e-05
76.0,5.34769398218338e-07,0.8003828314806288,153.52931675926376,3.275847277040662e-05
78.0,5.356558939724349e-07,0.8003757060248933,153.52920202379707,3.287197542233981e-05
80.0,5.365679091418905e-07,0.8003684860989876,153.52908393582976,3.298887498889223e-05
82.0,5.375056882481754e-07,0.8003611702830024,153.52896246382932,3.3109214788168694e-05
84.0,5.384694840261831e-07,0.8003537571226305,153.52883757519425,3.323303967529436e-05
86.0,5.39459557603599e-07,0.8003462451282396,153.52870923623118,3.3360396081269954e-05
88.0,5.404761786885683e-07,0.8003386327739159,153.52857741213063,3.349133205372882e-05
90.0,5.415196257633667e-07,0.8003309184964685,153.52844206694215,3.36258972992595e-05
92.0,5.425901862874382e-07,0.8003231006944052,153.52830316354834,3.3764143227746575e-05
94.0,5.436881569073565e-07,0.800315177726864,153.5281606636379,3.390612299849109e-05
96.0,5.448138436761206e-07,0.8003071479125136,153.52801452767744,3.4051891568477056e-05
98.0,5.459675622806525e-07,0.800299009528409,153.52786471488236,3.42015057424484e-05
100.0,5.471496382784048e-07,0.8002907608088086,153.52771118318628,3.4355024225513135e-05
102.0,5.483604073436432e-07,0.8002823999439466,153.52755388920968,3.451250767760159e-05
104.0,5.496002155235011e-07,0.8002739250787613,153.52739278822688,3.46740187705538e-05
106.0,5.508694195037538e-07,0.8002653343115778,153.5272278341319,3.4839622247583324e-05
108.0,5.521683868859173e-07,0.8002566256927399,153.52705897940302,3.5009384985139155e-05
110.0,5.53497496474549e-07,0.8002477972231925,153.52688617506573,3.5183376057674304e-05
112.0,5.548571385767972e-07,0.8002388468530127,153.52670937065437,3.536166680500631e-05
114.0,5.562477153131428e-07,0.8002297724798819,153.52652851417224,3.554433090265192e-05
116.0,5.57669640941217e-07,0.8002205719475054,153.52634355205,3.5731444435139814e-05
118.0,5.5912334219187e-07,0.8002112430439684,153.5261544291026,3.592308597264669e-05
120.0,5.606092586195048e-07,0.8002017835000307,153.5259610884842,3.611933665067009e-05
122.0,5.62127842965727e-07,0.8001921909873564,153.52576347164165,3.632028025352536e-05
124.0,5.636795615381456e-07,0.800182463116677,153.5255615182657,3.652600330105818e-05
126.0,5.652648946040593e-07,0.8001725974358791,153.5253551662407,3.6736595139636074e-05
128.0,5.66884336800717e-07,0.8001625914280229,153.5251443515917,3.695214803657069e-05
130.0,5.685383975616799e-07,0.8001524425092795,153.5249290084301,3.71727572792264e-05
132.0,5.70227601560363e-07,0.8001421480267886,153.52470906889624,3.7398521278193906e-05
134.0,5.719524891729264e-07,0.8001317052564311,153.5244844631007,3.762954167499857e-05
136.0,5.737136169588192e-07,0.8001211114005125,153.52425511906205,3.7865923454912064e-05
138.0,5.755115581619672e-07,0.8001103635853547,153.5240209626429,3.810777506448006e-05
140.0,5.773469032324895e-07,0.8000994588587895,153.52378191748312,3.835520853457801e-05
142.0,5.792202603703594e-07,0.8000883941875501,153.52353790492975,3.860833960883086e-05
144.0,5.811322560914348e-07,0.8000771664545576,153.5232888439648,3.886728787800326e-05
146.0,5.830835358178121e-07,0.800065772456094,153.52303465112954,3.913217692052575e-05
148.0,5.850747644925291e-07,0.8000542088988611,153.52277524044553,3.9403134449286775e-05
150.0,5.871066272212288e-07,0.8000424723969124,153.5225105233327,3.968029246550545e-05
152.0,5.891798299403379e-07,0.8000305594684612,153.5222404085236,3.996378741938227e-05
154.0,5.912951001146165e-07,0.8000184665325513,153.52196480197398,4.025376037853977e-05
156.0,5.934531874644837e-07,0.8000061899055873,153.52168360676998,4.055035720424343e-05
158.0,5.956548647252883e-07,0.799993725797713,153.52139672303056,4.08537287358863e-05
160.0,5.979009284396514e-07,0.7999810703090419,153.52110404780638,4.1164030984415874e-05
