t,chi_hhi_star,lambda2,total_weight,load_cv
0.0,1.5585224398763472e-06,1.0036909271304277,64.00323424787409,0.0013215939943654446
2.0,1.5467179732542884e-06,0.8377340182756582,53.33684757956296,0.000543052213815864
4.0,1.5449388271554597e-06,0.8106141484644297,51.59948408667389,0.00024144543856332147
6.0,1.544910547218568e-06,0.8053342677862295,51.26212388715638,0.00011532491289822363
8.0,1.5453760786676651e-06,0.8042631226216395,51.194494599842436,6.981570814913884e-05
10.0,1.5460945749403744e-06,0.8040353229695811,51.180845295183616,5.895889769788152e-05
12.0,1.5470187453692205e-06,0.8039782611559116,51.178078878476725,5.7781815747059184e-05
14.0,1.548139983802202e-06,0.8039558471354807,51.177508081439356,5.814558095144787e-05
16.0,1.549457456886881e-06,0.803940372271679,51.17737856203286,5.852481414727863e-05
18.0,1.5509719294210467e-06,0.8039261393447863,51.177335901844856,5.877814786028487e-05
20.0,1.5526845621851994e-06,0.8039119511048212,51.1773084843472,5.895403518281374e-05
22.0,1.5545966944540092e-06,0.8038975426051427,51.17728182608832,5.909690922451564e-05
24.0,1.5567098135580772e-06,0.8038828473523706,51.177252984668996,5.92314385692475e-05
26.0,1.559025556347846e-06,0.8038678432920027,51.17722134756294,5.9369757547433705e-05
28.0,1.561545714431765e-06,0.8038525191498066,51.17718677111695,5.951761526239855e-05
30.0,1.5642722390946447e-06,0.803836866504026,51.177149204536306,5.967773697058104e-05
32.0,1.567207245801458e-06,0.8038208776805748,51.17710861388089,5.985146108616203e-05
34.0,1.5703530186098602e-06,0.8038045451003129,51.177064966667444,6.003950281370033e-05
36.0,1.5737120147279594e-06,0.8037878610412299,51.17701822871095,6.024230412210698e-05
38.0,1.5772868693385684e-06,0.8037708175378965,51.176968363434014,6.04601930284245e-05
40.0,1.5810804007661045e-06,0.8037534063319659,51.17691533167006,6.069345600989014e-05
42.0,1.5850956160273516e-06,0.8037356188429879,51.17685909156163,6.0942371061014475e-05
44.0,1.5893357167979967e-06,0.8037174461473899,51.17679959847294,6.120722297999817e-05
46.0,1.5938041058253282e-06,0.8036988789605519,51.17673680490023,6.148831065691909e-05
48.0,1.5985043938099166e-06,0.8036799076197391,51.17667066037629,6.178595078176111e-05
50.0,1.6034404067885335e-06,0.8036605220668929,51.17660111136807,6.210047996974692e-05
52.0,1.6086161940422394e-06,0.8036407118308088,51.17652810116704,6.243225620708005e-05
54.0,1.6140360365675735e-06,0.8036204660084395,51.176451569771565,6.278166002795209e-05
56.0,1.6197044561392037e-06,0.8035997732451867,51.176371453761135,6.314909560962231e-05
58.0,1.6256262250048727e-06,0.8035786217140557,51.176287686161686,6.353499187319772e-05
60.0,1.6318063762530892e-06,0.8035569990935841,51.17620019630154,6.393980363231346e-05
62.0,1.638250214893043e-06,0.8035348925444518,51.17610890965743,6.436401281220099e-05
64.0,1.6449633297009746e-06,0.8035122886846696,51.17601374768997,6.480812975213626e-05
66.0,1.651951605877679e-06,0.8034891735632474,51.17591462766761,6.527269460191919e-05
68.0,1.6592212385775656e-06,0.8034655326322317,51.17581146247869,6.57582788202962e-05
70.0,1.6667787473715486e-06,0.8034413507169946,51.175704160430456,6.626548678418702e-05
