t,chi_hhi_star,lambda2,total_weight,load_cv
0.0,1.529002064990407e-06,1.003813481859886,63.98260339190938,0.0013077795977272013
2.0,1.51815748760579e-06,0.8376181565347073,53.33428920490937,0.0005443080159446657
4.0,1.5169954836378146e-06,0.8104770203969254,51.59933019610034,0.00024840571468198394
6.0,1.5175268653136104e-06,0.8051837353449508,51.262416261824185,0.00012311347087728668
8.0,1.5185358820258003e-06,0.8041066550559809,51.19487004070486,7.439191638899325e-05
10.0,1.5197876792152573e-06,0.803875062551424,51.18123128458106,5.913992063212308e-05
12.0,1.5212353686008336e-06,0.8038144775465766,51.178460830130994,5.527160902666184e-05
14.0,1.5228702600734754e-06,0.8037884936342932,51.177883155473,5.439228197502195e-05
16.0,1.5246916348810186e-06,0.8037693639664418,51.17774630246697,5.42426494846259e-05
18.0,1.5267005473144069e-06,0.8037513891104752,51.17769633163922,5.4286902870514777e-05
20.0,1.5288985441570375e-06,0.8037333710332624,51.17766171795323,5.4394706196851554e-05
22.0,1.5312873986327674e-06,0.8037150423858795,51.17762799082159,5.4531042845308156e-05
24.0,1.5338690559894693e-06,0.8036963332671201,51.17759220481813,5.4685218052042604e-05
26.0,1.5366456243182093e-06,0.803677217732269,51.17755374118602,5.485359780829865e-05
28.0,1.5396193756491412e-06,0.8036576803591944,51.17751244937159,5.503491001490802e-05
30.0,1.5427927497716997e-06,0.8036377083914434,51.17746827149416,5.5228774014148036e-05
32.0,1.5461683590679498e-06,0.8036172896443341,51.17742116641698,5.543517757566029e-05
34.0,1.549748993955243e-06,0.8035964118434797,51.17737109434427,5.565427330127223e-05
36.0,1.5535376288299942e-06,0.8035750623730309,51.177318013641774,5.5886295290723216e-05
38.0,1.5575374285037957e-06,0.8035532281603226,51.177261880121925,5.6131524395932183e-05
40.0,1.5617517551442171e-06,0.8035308956115715,51.17720264682127,5.639027389083564e-05
42.0,1.5661841757414073e-06,0.8035080505677226,51.17714026387152,5.666288390526414e-05
44.0,1.5708384701382197e-06,0.8034846782680125,51.17707467838326,5.694971967896991e-05
