t,chi_hhi_star,lambda2,total_weight,load_cv
0.0,7.886182992868337e-07,1.000838441713852,127.99805109923622,0.0009128170866068842
2.0,7.859056133510053e-07,0.8350352834501671,106.67178736481804,0.00037733717855405993
4.0,7.855342012115181e-07,0.8079410386366754,103.19785282045554,0.0001710385587832141
6.0,7.855731255416818e-07,0.8026707344131,102.52326720713259,8.501783589735475e-05
8.0,7.857307447253502e-07,0.8016081979836555,102.38803571769519,5.3112752292315054e-05
10.0,7.859511498027223e-07,0.8013881438060317,102.36074738993432,4.4071615369709696e-05
12.0,7.862232012111805e-07,0.8013379860904775,102.35522418226269,4.20841459668082e-05
14.0,7.865447383932539e-07,0.8013220853252192,102.3540944387405,4.171413650739395e-05
16.0,7.869154295021122e-07,0.8013130281726603,102.35384999090913,4.1667939528460835e-05
18.0,7.873353261362764e-07,0.8013052667816644,102.35378210491609,4.168320785373576e-05
20.0,7.878045713651634e-07,0.8012976752199371,102.35374758308775,4.171122981163023e-05
22.0,7.883233411760876e-07,0.8012900229852423,102.3537174857911,4.174429268227921e-05
24.0,7.888918330051003e-07,0.8012822613759852,102.35368595722093,4.178179898877442e-05
26.0,7.895102636862936e-07,0.8012743787956543,102.35365180456267,4.182406345941796e-05
28.0,7.901788692608045e-07,0.8012663712881563,102.35361477622317,4.187135522938286e-05
30.0,7.908979051446911e-07,0.8012582364811445,102.35357480987133,4.192383512861939e-05
32.0,7.916676463732018e-07,0.8012499723153422,102.35353188050087,4.198160031076726e-05
34.0,7.924883878693708e-07,0.8012415767661191,102.35348596972082,4.20447182483751e-05
36.0,7.933604447324095e-07,0.8012330477768301,102.35343705953841,4.2113244465637324e-05
38.0,7.942841525436025e-07,0.8012243832399522,102.35338513108907,4.218723084773338e-05
40.0,7.95259867694729e-07,0.8012155809900886,102.35333016436502,4.2266729385719186e-05
42.0,7.962879677360848e-07,0.8012066388003333,102.35327213814475,4.235179384954059e-05
44.0,7.973688517485416e-07,0.8011975543797032,102.35321102996181,4.24424805479617e-05
46.0,7.985029407375496e-07,0.80118832537093,102.35314681608081,4.2538848692600584e-05
48.0,7.996906780512905e-07,0.8011789493483518,102.35307947147325,4.264096059345253e-05
50.0,8.009325298246075e-07,0.8011694238157973,102.35300896979271,4.2748881784174505e-05
52.0,8.022289854470974e-07,0.8011597462044167,102.35293528334847,4.286268111986922e-05
54.0,8.035805580587134e-07,0.8011499138704414,102.35285838307749,4.298243086591451e-05
56.0,8.049877850721887e-07,0.801139924092851,102.35277823851511,4.310820678594626e-05
58.0,8.064512287251097e-07,0.8011297740709484,102.35269481776388,4.324008823205597e-05
60.0,8.079714766595706e-07,0.8011194609218332,102.3526080874608,4.337815823946674e-05
62.0,8.095491425349756e-07,0.8011089816777659,102.35251801274278,4.352250362618166e-05
64.0,8.111848666711174e-07,0.8010983332834236,102.35242455721037,4.3673215097982455e-05
66.0,8.128793167252371e-07,0.8010875125930336,102.35232768288942,4.383038735930998e-05
68.0,8.146331884037578e-07,0.8010765163673884,102.35222735019092,4.3994119230395304e-05
70.0,8.164472062099073e-07,0.8010653412707277,102.3521235178687,4.416451377097894e-05
72.0,8.183221242298051e-07,0.8010539838674872,102.35201614297503,4.4341678410386625e-05
74.0,8.202587269569349e-07,0.8010424406189045,102.35190518081393,4.452572508516944e-05
76.0,8.222578301587268e-07,0.8010307078794773,102.35179058489219,4.4716770384051646e-05
78.0,8.243202817854033e-07,0.8010187818932616,102.35167230686795,4.491493570049422e-05
80.0,8.264469629247344e-07,0.8010066587900118,102.35155029649665,4.5120347393837094e-05
82.0,8.286387888034622e-07,0.8009943345811419,102.35142450157441,4.5333136958863414e-05
84.0,8.308967098379934e-07,0.8009818051555113,102.35129486787852,4.555344120449462e-05
86.0,8.332217127374908e-07,0.8009690662750152,102.35116133910509,4.5781402442010016e-05
88.0,8.356148216604477e-07,0.8009561135699803,102.35102385680347,4.601716868350073e-05
90.0,8.38077099429363e-07,0.8009429425343423,102.35088236030768,4.6260893850763874e-05
92.0,8.406096488046439e-07,0.80092954852061,102.3507367866642,4.651273799542065e-05
94.0,8.432136138214073e-07,0.8009159267345914,102.35058707055633,4.67728675310078e-05
96.0,8.458901811932259e-07,0.8009020722298723,102.35043314422482,4.704145547736586e-05
98.0,8.4864058178455e-07,0.8008879799020424,102.3502749373846,4.7318681718197155e-05
100.0,8.514660921571772e-07,0.8008736444826393,102.35011237713714,4.760473327279472e-05
102.0,8.543680361936634e-07,0.8008590605328135,102.34994538787882,4.7899804582160706e-05
104.0,8.573477868019791e-07,0.8008442224366816,102.34977389120438,4.820409781104468e-05
106.0,8.604067677067126e-07,0.8008291243943654,102.3495978058057,4.851782316631533e-05
108.0,8.635464553296374e-07,0.8008137604146855,102.34941704736548,4.884119923274928e-05
110.0,8.667683807669644e-07,0.8007981243075033,102.34923152844547,4.917445332770653e-05
112.0,8.700741318668542e-07,0.8007822096756789,102.34904115836902,4.9517821875105374e-05
114.0,8.734653554138318e-07,0.8007660099066342,102.34884584309773,4.987155080055251e-05
116.0,8.7694375942614e-07,0.8007495181634862,102.34864548510157,5.023589594852181e-05
118.0,8.805111155722905e-07,0.8007327273757373,102.34843998322252,5.0611123523213156e-05
120.0,8.84169261713677e-07,0.8007156302294897,102.3482292325309,5.0997510554373504e-05
122.0,8.879201045814682e-07,0.8006982191571553,102.34801312417429,5.1395345389868675e-05
124.0,8.917656225949852e-07,0.8006804863266315,102.34779154521846,5.180492821669e-05
126.0,8.957078688303346e-07,0.8006624236299158,102.34756437847996,5.222657161202349e-05
128.0,8.997489741490718e-07,0.8006440226711152,102.34733150234956,5.266060112678055e-05
130.0,9.038911504948178e-07,0.8006252747538222,102.34709279060634,5.3107355903354725e-05
132.0,9.081366943715698e-07,0.8006061708678103,102.34684811222172,5.3567189330230236e-05
134.0,9.124879905118569e-07,0.8005867016750134,102.3465973311527,5.4040469735484536e-05
136.0,9.169475157479002e-07,0.8005668574947395,102.3463403061237,5.4527581122478915e-05
138.0,9.21517843100201e-07,0.800546628288067,102.34607689039645,5.502892395003033e-05
140.0,9.262016460954395e-07,0.8005260036413778,102.34580693152677,5.554491596062375e-05
142.0,9.310017033296265e-07,0.8005049727489674,102.34553027110789,5.607599305981106e-05
144.0,9.359209032930821e-07,0.8004835243946679,102.3452467444989,5.662261025047439e-05
146.0,9.409622494746299e-07,0.8004616469324248,102.34495618053782,5.7185242626096774e-05
148.0,9.461288657624818e-07,0.8004393282657525,102.34465840123788,5.7764386426818534e-05
150.0,9.514240021638019e-07,0.8004165558259916,102.34435322146624,5.8360560163793216e-05
152.0,9.568510408636815e-07,0.8003933165492956,102.34404044860352,5.8974305815627245e-05
154.0,9.624135026484026e-07,0.8003695968522433,102.34371988218334,5.960619010379509e-05
156.0,9.681150537164264e-07,0.8003453826059972,102.3433913135099,6.025680585151965e-05
158.0,9.739595129071016e-07,0.8003206591088906,102.34305452525255,6.092677343381756e-05
160.0,9.799508593747802e-07,0.8002954110573473,102.34270929101544,6.161674232478784e-05
162.0,9.860932407430722e-07,0.8002696225149957,102.3423553748805,6.232739275016106e-05
164.0,9.923909817716744e-07,0.8002432768798642,102.34199253092191,6.3059437453547e-05
