t,chi_hhi_star,lambda2,total_weight,load_cv
0.0,1.5394862068151942e-06,1.0048002767345916,64.01019494980994,0.001285597414105224
2.0,1.5287287980933108e-06,0.8377761699376731,53.33803643113605,0.00053550684271156
4.0,1.5273369562166606e-06,0.8105740152798437,51.599916401131146,0.0002457017370915797
6.0,1.5275907055933756e-06,0.8052946856250661,51.26241404459762,0.0001240926432699474
8.0,1.52831684723429e-06,0.8042314395451202,51.19475381511585,7.78887203474481e-05
10.0,1.5292885455999418e-06,0.8040086458367848,51.181095332200584,6.380372750830781e-05
12.0,1.5304601956131571e-06,0.803953772145775,51.17832412925584,6.0221145647822163e-05
14.0,1.5318230209009972e-06,0.803931986854392,51.177749499316235,5.936958493144041e-05
16.0,1.5333759381243844e-06,0.8039163818284132,51.17761641500263,5.9205478182674155e-05
18.0,1.5351195801730124e-06,0.8039016624657123,51.177570319999546,5.923741413584371e-05
20.0,1.5370550587588465e-06,0.8038868202256791,51.17753956929309,5.9340333221183764e-05
22.0,1.5391837053100798e-06,0.8038716761345668,51.1775096730627,5.9477941132042395e-05
24.0,1.5415070164202321e-06,0.803856202233886,51.17747768714819,5.963797514290667e-05
26.0,1.5440266433017154e-06,0.8038403934370209,51.17744299831084,5.981577262013747e-05
28.0,1.5467443913757308e-06,0.8038242456901765,51.177405462488466,6.000946761467275e-05
30.0,1.5496622225804413e-06,0.8038077533909689,51.177365028615164,6.021834526327573e-05
32.0,1.552782258685837e-06,0.8037909096914104,51.177321662576375,6.0442199870811215e-05
34.0,1.5561067851661925e-06,0.8037737069272555,51.17727533179931,6.0681063170822743e-05
36.0,1.5596382555038275e-06,0.8037561368657162,51.17722600209032,6.093508431437323e-05
38.0,1.5633792958912503e-06,0.8037381908222755,51.177173636942825,6.120447593553127e-05
40.0,1.5673327103302637e-06,0.8037198597079966,51.177118197340036,6.148948989358995e-05
42.0,1.5715014861342875e-06,0.8037011340428992,51.17705964165317,6.179040655036338e-05
44.0,1.5758887998568523e-06,0.8036820039530505,51.176997925554375,6.21075302773669e-05
46.0,1.580498023662798e-06,0.8036624591596588,51.176933001927395,6.244118785678646e-05
48.0,1.585332732167294e-06,0.8036424889639503,51.17686482077258,6.2791728248877e-05
50.0,1.5903967097729437e-06,0.8036220822295169,51.17679332910521,6.315952302538155e-05
52.0,1.595693958526521e-06,0.8036012273628657,51.17671847084641,6.354496715062025e-05
54.0,1.6012287065394162e-06,0.8035799122924524,51.17664018670638,6.394847996577413e-05
56.0,1.6070054169916962e-06,0.8035581244462877,51.17655841405931,6.437050631374775e-05
58.0,1.6130287977725737e-06,0.8035358507280994,51.17647308680955,6.481151777912586e-05
60.0,1.6193038117866156e-06,0.8035130774919884,51.176384135248476,6.527201403512688e-05
62.0,1.6258356879774467e-06,0.8034897905154996,51.17629148590132,6.57525242977904e-05
64.0,1.6326299331167045e-06,0.8034659749709937,51.176195061363444,6.625360889274335e-05
66.0,1.6396923444072186e-06,0.803441615395211,51.17609478012521,6.677586094069337e-05
68.0,1.6470290229641908e-06,0.8034166956568936,51.175990556384775,6.731990817103814e-05
70.0,1.6546463882325304e-06,0.8033911989223308,51.17588229984783,6.788641487309922e-05
72.0,1.662551193410893e-06,0.8033651076186691,51.17576991551338,6.847608399568625e-05
74.0,1.6707505419564554e-06,0.8033384033948248,51.17565330344463,6.90896594076044e-05
76.0,1.6792519052535264e-06,0.803311067079817,51.175532358523775,6.972792833198328e-05
78.0,1.6880631415304586e-06,0.8032830786383229,51.1754069701894,7.039172396907559e-05
80.0,1.6971925161289106e-06,0.8032544171232402,51.17527702215544,7.108192832379139e-05
82.0,1.706648723225308e-06,0.8032250606250287,51.17514239210989,7.179947525537575e-05
84.0,1.7164409091228247e-06,0.8031949862175658,51.17500295139196,7.254535376866998e-05
86.0,1.7265786972452413e-06,0.8031641699002456,51.17485856464583,7.332061156833685e-05
88.0,1.7370722149650438e-06,0.8031325865360116,51.17470908944908,7.412635889976104e-05
90.0,1.7479321224245391e-06,0.8031002097849921,51.17455437591373,7.49637727021636e-05
92.0,1.7591696435174102e-06,0.8030670120333699,51.174394266257615,7.583410110320631e-05
94.0,1.7707965992110915e-06,0.8030329643170918,51.1742285943436,7.673866828609477e-05
96.0,1.7828254434246458e-06,0.8029980362399662,51.174057185183806,7.767887976499912e-05
98.0,1.795269301671893e-06,0.8029621958856805,51.1738798544058,7.865622810688933e-05
100.0,1.8081420127296334e-06,0.8029254097231942,51.173696407677525,7.967229914357052e-05
102.0,1.8214581736005623e-06,0.8028876425049258,51.173506640087,8.072877872124991e-05
104.0,1.8352331880694551e-06,0.802848857157093,51.173310335473005,8.182746004101723e-05
106.0,1.8494833191953986e-06,0.8028090146614881,51.17310726570195,8.297025164967781e-05
108.0,1.8642257461047347e-06,0.8027680739278962,51.172897189886115,8.415918614611738e-05
110.0,1.879478625500166e-06,0.8027259916563004,51.17267985353753,8.53964296780882e-05
112.0,1.8952611583453101e-06,0.8026827221878912,51.172454987651456,8.668429231001918e-05
114.0,1.911593662229925e-06,0.8026382173438171,51.172222307712445,8.802523935549555e-05
116.0,1.9284976499925203e-06,0.8025924262504873,51.17198151261558,8.942190377624859e-05
118.0,1.9459959152273244e-06,0.8025452951500948,51.17173228349395,9.087709976386446e-05
120.0,1.964112625390275e-06,0.802496767194894,51.17147428244331,9.239383763425294e-05
122.0,1.982873423297222e-06,0.8024467822235791,51.17120715113289,9.397534018061585e-05
124.0,2.0023055379061384e-06,0.8023952765179257,51.17093050929063,9.56250606505324e-05
126.0,2.0224379053841075e-06,0.8023421825376391,51.170643953049364,9.734670253240672e-05
128.0,2.04330130158853e-06,0.8022874286310994,51.17034705313886,9.91442413623959e-05
130.0,2.0649284872291483e-06,0.8022309387194106,51.17003935290693,0.0001010219487899271
132.0,2.08735436714913e-06,0.8021726319508453,51.16972036615027,0.00010298441917215577
134.0,2.11061616534616e-06,0.8021124223223938,51.16938957473363,0.00010503659900549832
136.0,2.134753617575005e-06,0.8020502182647176,51.169046425972816,0.00010718381954372757
138.0,2.159809183620746e-06,0.8019859221863164,51.168690329753716,0.0001094318330026832
140.0,2.1858282816194533e-06,0.8019194299721569,51.168320655355984,0.00011178685280898256
142.0,2.212859547144588e-06,0.8018506304313803,51.167936727945516,0.00011425559841555444
144.0,2.240955120149204e-06,0.8017794046879556,51.16753782469463,0.00011684534528589537
146.0,2.2701709633264165e-06,0.8017056255072932,51.167123170483364,0.00011956398073866214
148.0,2.3005672159552785e-06,0.8016291565508399,51.16669193312822,0.00012242006644986456
150.0,2.332208587933024e-06,0.8015498515495156,51.1662432180766,0.0001254229085361434
152.0,2.365164799400716e-06,0.8014675533855152,51.165776062496164,0.00012858263628654371
154.0,2.399511072225663e-06,0.8013820930704089,51.1652894286772,0.00013191029078524834
156.0,2.4353286806046575e-06,0.8012932886056469,51.164782196653064,0.00013541792487048874
158.0,2.472705569230325e-06,0.8012009437093881,51.16425315592897,0.0001391187161184864
160.0,2.5117370488664496e-06,0.801104846391029,51.16370099619081,0.0001430270948295952
162.0,2.5525265808587982e-06,0.8010047673517797,51.16312429684504,0.00014715888933842069
164.0,2.5951866640865863e-06,0.8009004581860484,51.1625215152143,0.0001515314913837186
166.0,2.639839840266859e-06,0.800791649354134,51.161890973183986,0.00015616404476870044
168.0,2.6866198363952453e-06,0.8006780478916267,51.16123084205766,0.00016107766114366637
170.0,2.7356728665784553e-06,0.8005593348148219,51.160539125335625,0.0001662956674660088
172.0,2.787159119728017e-06,0.8004351621741025,51.15981363907781,0.00017184389057543702
174.0,2.8412544647150227e-06,0.8003051496983964,51.159051989447505,0.0001777509853973736
176.0,2.8981524108429045e-06,0.8001688809630645,51.15825154695409,0.00018404881460542158
178.0,2.9580663692025044e-06,0.800025899000525,51.15740941681656,0.0001907728891950108
180.0,3.0212322699532306e-06,0.799875701256918,51.1565224047517,0.00019796288142597324
182.0,3.087911602356112e-06,0.7997177337785307,51.155586977344484,0.00020566322407929228
184.0,3.1583949590362248e-06,0.7995513844874804,51.15459921597764,0.00021392381308203793
186.0,3.233006184326551e-06,0.7993759753761709,51.15355476307043,0.00022280083444946715
188.0,3.3121072496850044e-06,0.7991907534126367,51.15244875909432,0.00023235774140966536
190.0,3.3961040084951887e-06,0.7989948799020495,51.15127576847449,0.0002426664138083648
192.0,3.485453019948217e-06,0.7987874179906148,51.150029692033,0.0002538085398445436
194.0,3.5806696796925093e-06,0.7985673179232329,51.148703663049574,0.00026587727039647174
196.0,3.682337956931589e-06,0.7983333995707896,51.14728992327086,0.00027897920939022364
198.0,3.7911221183703795e-06,0.7980843316202738,51.1457796742348,0.00029323682082652973
200.0,3.907780925271397e-06,0.7978186066622206,51.14416289801869,0.0003087913555802175
202.0,4.033184929886388e-06,0.7975345112032117,51.14242813986716,0.0003258064307958139
204.0,4.168337684261658e-06,0.7972300893595059,51.1405622429655,0.00034447243426746283
206.0,4.314401925797554e-06,0.7969030986280895,51.13855002269635,0.00036501197932401266
208.0,4.47273214564525e-06,0.7965509556506251,51.13637386376709,0.0003876867077594084
210.0,4.644915415376207e-06,0.796170669237048,51.134013218211976,0.00041280583691917413
212.0,4.8328229992587955e-06,0.7957587570315077,51.13144397485938,0.0004407369833735286
214.0,5.038676195776498e-06,0.795311140985449,51.128637660527566,0.0004719199862352412
216.0,5.265131156572068e-06,0.7948230151052365,51.12556041865303,0.00050688472293704
218.0,5.515389314074598e-06,0.7942886765465765,51.122171690258824,0.0005462742969030905
220.0,5.7933428080536734e-06,0.7937013077026065,51.118422492043564,0.0005908755383090444
222.0,6.103768409347115e-06,0.7930526919624586,51.114253142062026,0.0006416595875073573
224.0,6.452589663881225e-06,0.7923328384920092,51.10959021721584,0.0006998365719241374
226.0,6.847236594633836e-06,0.7915294804071382,51.104342425921786,0.0007669302795909405
228.0,7.2971474632892455e-06,0.7906273939389367,51.098394922777274,0.0008448816725051688
230.0,7.8144815666716e-06,0.7896074600520702,51.091601343780425,0.0009361947459377105
232.0,8.415152556820563e-06,0.7884453483204924,51.083772437565585,0.001044145804534182
