t,chi_hhi_star,lambda2,total_weight,load_cv
0.0,5.170814719119185e-07,1.0000744120802274,191.99361654538293,0.0007693549969611267
2.0,5.157731004134594e-07,0.8342182612520639,160.0079816868652,0.00031806516802666054
4.0,5.155651061421856e-07,0.8071678619004546,154.7976184852398,0.00014416937407353306
6.0,5.155480589723842e-07,0.801902554768229,153.78585468702133,7.123820430867486e-05
8.0,5.15584831356684e-07,0.8008423438246491,153.58303891644653,4.355431215739274e-05
10.0,5.15649132484912e-07,0.8006244668046504,153.5421212642329,3.530803797066766e-05
12.0,5.157356947799866e-07,0.8005765982143198,153.5338488907642,3.3351654284378724e-05
14.0,5.158434659905527e-07,0.8005630974417599,153.53216739868293,3.293376246701429e-05
16.0,5.159722525509466e-07,0.8005565258454511,153.5318152088116,3.285640597753631e-05
18.0,5.161220398755685e-07,0.8005513193819102,153.53172937182478,3.28567597711991e-05
20.0,5.16292854126525e-07,0.8005463442533134,153.53169513073328,3.287772947069609e-05
22.0,5.164847339909602e-07,0.8005413667303561,153.53166909231032,3.290626348280925e-05
24.0,5.166977248843192e-07,0.8005363371711306,153.53164248485103,3.2939058889264116e-05
26.0,5.169318777557977e-07,0.8005312441246007,153.53161353101163,3.2975151565923015e-05
28.0,5.171872488530005e-07,0.800526084296141,153.5315818660377,3.3014216720157336e-05
30.0,5.174638996929364e-07,0.8005208562286236,153.53154741002265,3.305613494575838e-05
32.0,5.177618970837234e-07,0.800515558912864,153.53151014005516,3.3100863474273885e-05
34.0,5.180813131600689e-07,0.8005101914559637,153.53147004417977,3.3148391468785355e-05
36.0,5.18422225426108e-07,0.8005047529912289,153.53142711209046,3.3198722474703825e-05
38.0,5.187847168025096e-07,0.8004992426494119,153.53138133324535,3.325186699542953e-05
40.0,5.191688756777625e-07,0.8004936595479525,153.53133269648083,3.3307839228619586e-05
42.0,5.195747959627906e-07,0.8004880027863799,153.53128118992754,3.336665560853181e-05
44.0,5.200025771500117e-07,0.8004822714440791,153.5312268009879,3.342833415357862e-05
46.0,5.20452324375042e-07,0.8004764645790368,153.5311695163247,3.349289417807236e-05
48.0,5.209241484834143e-07,0.8004705812269975,153.53110932185243,3.356035616963457e-05
50.0,5.214181661003565e-07,0.8004646204007984,153.53104620272802,3.3630741742454e-05
52.0,5.219344997044803e-07,0.8004585810897655,153.5309801433417,3.370407362582686e-05
54.0,5.224732777059722e-07,0.8004524622591328,153.53091112730687,3.3780375668944715e-05
56.0,5.230346345289558e-07,0.8004462628494602,153.53083913744968,3.385967285397163e-05
58.0,5.236187106969381e-07,0.8004399817760363,153.53076415579815,3.394199131328813e-05
60.0,5.242256529245105e-07,0.8004336179282692,153.53068616357064,3.402735834920808e-05
62.0,5.248556142114994e-07,0.800427170169052,153.5306051411636,3.411580245548548e-05
64.0,5.255087539433475e-07,0.8004206373341132,153.53052106813888,3.420735334025403e-05
66.0,5.261852379947283e-07,0.8004140182313407,153.53043392321052,3.430204195011464e-05
68.0,5.268852388393308e-07,0.8004073116400853,153.53034368423062,3.439990049555923e-05
70.0,5.276089356635249e-07,0.8004005163104377,153.53025032817493,3.45009624776275e-05
72.0,5.283565144855295e-07,0.8003936309624838,153.53015383112754,3.4605262715772576e-05
74.0,5.291281682802434e-07,0.8003866542855307,153.5300541682649,3.471283737710259e-05
76.0,5.299240971086801e-07,0.8003795849373081,153.52995131383923,3.4823724006802626e-05
78.0,5.307445082536607e-07,0.8003724215431416,153.52984524116124,3.493796156004429e-05
