t,chi_hhi,lambda2,w_total
0.0,4.929168491634954e-06,0.7969710010747635,102.39610219847248
0.5,4.922491367838141e-06,0.7971168895150668,102.30232996591712
1.0,4.918159370776915e-06,0.7972881988604243,102.23954346593251
1.5,4.915438088106389e-06,0.797413666001506,102.19747993552869
2.0,4.913836074661932e-06,0.7973784680545267,102.16928664116612
2.5,4.913024056563913e-06,0.7973448586303595,102.15038140375239
3.0,4.912781248914316e-06,0.7973155612128401,102.13769740202224
3.5,4.912959553354941e-06,0.7972894456983284,102.12918073969531
4.0,4.913459619869912e-06,0.7972659458118821,102.1234553105848
4.5,4.9142148143622676e-06,0.7972448304738914,102.11959886537178
5.0,4.9151804691930525e-06,0.7972258080175579,102.11699320644311
5.5,4.916326670693109e-06,0.7972084945176778,102.11522389339186
6.0,4.917633417663431e-06,0.7971924970624966,102.11401306039919
6.5,4.9190873705605806e-06,0.7971774702062039,102.11317439779071
7.0,4.920679668429907e-06,0.797163134460622,102.11258297845268
7.5,4.922404462804008e-06,0.7971492739198115,102.11215503080648
8.0,4.924257933121368e-06,0.7971357260458666,102.1118343780835
8.5,4.926237625570708e-06,0.7971223701426715,102.11158334622496
9.0,4.928342009181738e-06,0.7971091171192611,102.11137666759299
9.5,4.93057017783859e-06,0.7970959012600656,102.11119739326091
10.0,4.932921650305834e-06,0.797082673939097,102.11103415205127
10.5,4.935396236077752e-06,0.7970693989551771,102.1108793125955
11.0,4.937993945432573e-06,0.7970560491269514,102.11072775090145
11.5,4.94071492916434e-06,0.7970426038299715,102.11057602394072
12.0,4.943559438241269e-06,0.7970290472226209,102.11042181549286
12.5,4.946527796835203e-06,0.7970153669691318,102.11026356455186
13.0,4.949620384326337e-06,0.7970015533186832,102.11010021615094
13.5,4.952837623327132e-06,0.7969875984387401,102.10993105427518
14.0,4.956179971744345e-06,0.7969734959298209,102.10975558981846
14.5,4.959647917548772e-06,0.7969592404699846,102.10957348545041
15.0,4.9632419753593695e-06,0.7969448275523927,102.10938450523321
15.5,4.966962684245047e-06,0.7969302532899939,102.10918848083435
16.0,4.970810606341299e-06,0.7969155142689143,102.10898528886732
16.5,4.97478632601473e-06,0.7969006074374507,102.10877483569423
17.0,4.9788904493948455e-06,0.7968855300212824,102.10855704723146
17.5,4.983123604152987e-06,0.7968702794581642,102.10833186211006
18.0,4.987486439448939e-06,0.7968548533472095,102.10809922708532
18.5,4.991979625990774e-06,0.7968392494091989,102.10785909395435
19.0,4.996603856173381e-06,0.79682346545529,102.10761141748448
19.5,5.001359844270839e-06,0.7968074993621799,102.10735615401958
20.0,5.006248326668967e-06,0.7967913490522575,102.10709326054024
20.5,5.0112700621257435e-06,0.7967750124776483,102.1068226940285
21.0,5.016425832054812e-06,0.796758487607309,102.10654441103647
21.5,5.021716440826246e-06,0.7967417724165262,102.10625836739113
22.0,5.027142716082883e-06,0.7967248648783152,102.10596451799091
22.5,5.032705509070546e-06,0.7967077629563385,102.10566281666274
23.0,5.038405694980289e-06,0.7966904645990278,102.10535321606028
23.5,5.0442441733035935e-06,0.7966729677346738,102.10503566758887
24.0,5.050221868198833e-06,0.7966552702672858,102.10471012134846
24.5,5.056339728870399e-06,0.7966373700730771,102.10437652608863
25.0,5.062598729958843e-06,0.796619264997444,102.1040348291708
25.5,5.068999871944482e-06,0.796600952852342,102.10368497653573
26.0,5.075544181563458e-06,0.796582431413985,102.10332691267385
26.5,5.08223271223561e-06,0.7965636984207973,102.10296058059762
27.0,5.08906654450716e-06,0.7965447515715657,102.1025859218145
27.5,5.096046786505575e-06,0.7965255885237528,102.10220287630067
28.0,5.103174574409739e-06,0.7965062068919398,102.10181138247441
28.5,5.110451072933548e-06,0.7964866042463558,102.10141137716951
29.0,5.117877475825135e-06,0.79646677811149,102.10100279560791
29.5,5.125455006380495e-06,0.7964467259647554,102.10058557137197
30.0,5.133184917973754e-06,0.7964264452351877,102.10015963637588
30.5,5.141068494602899e-06,0.7964059333021761,102.09972492083645
31.0,5.149107051452649e-06,0.7963851874942038,102.09928135324299
31.5,5.157301935474304e-06,0.7963642050875993,102.09882886032618
32.0,5.1656545259831745e-06,0.7963429833052811,102.09836736702633
32.5,5.174166235274095e-06,0.7963215193154995,102.09789679646033
33.0,5.182838509256155e-06,0.796299810230563,102.09741706988802
33.5,5.1916728281061145e-06,0.7962778531055446,102.09692810667704
34.0,5.200670706942533e-06,0.796255644936973,102.09642982426706
34.5,5.2098336965192455e-06,0.7962331826614919,102.09592213813274
35.0,5.219163383941121e-06,0.7962104631544934,102.09540496174542
35.5,5.228661393400946e-06,0.7961874832287208,102.09487820653396
36.0,5.238329386938999e-06,0.7961642396328392,102.09434178184418
36.5,5.248169065225506e-06,0.7961407290499654,102.09379559489705
37.0,5.258182168367905e-06,0.7961169480961648,102.09323955074572
37.5,5.268370476741642e-06,0.7960928933189042,102.09267355223116
38.0,5.278735811847188e-06,0.796068561195466,102.09209749993651
38.5,5.289280037193004e-06,0.7960439481313136,102.09151129213996
39.0,5.300005059206015e-06,0.7960190504584148,102.09091482476619
39.5,5.31091282816954e-06,0.7959938644335146,102.09030799133645
40.0,5.322005339191501e-06,0.7959683862363597,102.08969068291694
40.5,5.3332846332006484e-06,0.7959426119678693,102.08906278806572
41.0,5.344752797975615e-06,0.7959165376482537,102.08842419277788
41.5,5.356411969204245e-06,0.7958901592150749,102.0877747804292
42.0,5.3682643315778664e-06,0.7958634725212514,102.0871144317178
42.5,5.380312119917908e-06,0.7958364733330019,102.08644302460422
43.0,5.39255762033964e-06,0.7958091573277265,102.08576043424952
43.5,5.405003171450554e-06,0.7957815200918233,102.08506653295149
44.0,5.417651165589022e-06,0.7957535571184394,102.0843611900788
44.5,5.430504050099916e-06,0.7957252638051501,102.08364427200316
45.0,5.4435643286522925e-06,0.7956966354515691,102.08291564202932
45.5,5.456834562598252e-06,0.7956676672568826,102.08217516032289
46.0,5.470317372376391e-06,0.795638354317307,102.08142268383574
46.5,5.484015438958604e-06,0.7956086916234666,102.08065806622926
47.0,5.497931505345628e-06,0.7955786740576871,102.07988115779497
47.5,5.51206837810968e-06,0.7955482963912065,102.07909180537263
48.0,5.526428928987401e-06,0.7955175532812931,102.07828985226581
48.5,5.541016096525907e-06,0.7954864392682754,102.07747513815471
49.0,5.555832887781276e-06,0.7954549487724708,102.07664749900604
49.5,5.57088238007419e-06,0.7954230760910216,102.0758067669801
50.0,5.586167722803043e-06,0.7953908153946215,102.0749527703347
50.5,5.601692139318072e-06,0.7953581607241402,102.07408533332625
51.0,5.617458928856879e-06,0.7953251059871338,102.073204276107
51.5,5.633471468546151e-06,0.795291644954241,102.07230941461957
52.0,5.649733215470257e-06,0.7952577712554605,102.07140056048739
52.5,5.666247708809179e-06,0.7952234783763021,102.07047752090189
53.0,5.683018572051371e-06,0.7951887596538105,102.06954009850568
53.5,5.700049515279931e-06,0.7951536082724536,102.06858809127193
54.0,5.717344337538144e-06,0.795118017259873,102.06762129237951
54.5,5.734906929278035e-06,0.7950819794824872,102.06663949008404
55.0,5.752741274892253e-06,0.7950454876409456,102.06564246758451
55.5,5.770851455335078e-06,0.7950085342654266,102.06463000288514
56.0,5.789241650835163e-06,0.7949711117107691,102.0636018686528
56.5,5.807916143704755e-06,0.7949332121514395,102.0625578320691
57.0,5.8268793212474445e-06,0.794894827576317,102.06149765467765
57.5,5.846135678770455e-06,0.7948559497832988,102.06042109222575
58.0,5.865689822704467e-06,0.7948165703737117,102.05932789450064
58.5,5.8855464738369085e-06,0.7947766807465274,102.05821780515977
59.0,5.90571047066048e-06,0.7947362720923646,102.05709056155524
59.5,5.926186772846681e-06,0.7946953353872819,102.0559458945518
60.0,5.946980464844307e-06,0.7946538613863394,102.05478352833829
60.5,5.968096759611961e-06,0.794611840616929,102.05360318023232
