t,chi_hhi,lambda2,w_total
0.0,0.0019354535839577343,0.6636520041779047,24.13737625846483
0.5,0.001927827413449829,0.6095930717580189,22.19330929319386
1.0,0.0019361694810796754,0.5725416170285537,20.921498994121517
1.5,0.0019595174120478455,0.546262417995031,20.04560788644694
2.0,0.001998236199296691,0.5267988264148736,19.414359915280638
2.5,0.002053769262623477,0.5117078342283372,18.937154954503324
3.0,0.0021286913944868263,0.49937834729246106,18.555644109643644
3.5,0.002226981022014448,0.4886560317028657,18.229710108378175
4.0,0.002354543583218977,0.4786129500489487,17.929869230688304
4.5,0.002520105400993785,0.46824959448673825,17.63276618383985
5.0,0.0027367180143556893,0.45201361582088495,17.318241480756132
5.5,0.00302432311711073,0.4315520510800723,16.96723852110359
6.0,0.0034142202325200886,0.40741555276438013,16.56022880344231
6.5,0.0039570209090996015,0.3787192126632332,16.076152962684674
7.0,0.004737060456011523,0.3446462748964789,15.492278749943186
7.5,0.00589873955595718,0.30476414287555426,14.785947747550516
8.0,0.00769449531020958,0.25957732280741197,13.939620256345114
8.5,0.010570716090979676,0.21119747777809803,12.949677842670484
9.0,0.015318085254778135,0.16345389405930785,11.835785507321894
9.5,0.02332260157628017,0.12062535654733693,10.644357756677554
10.0,0.03687718808263655,0.08549497411441961,9.442949072814892
10.5,0.059208595176980315,0.058618905214820376,8.312341261680373
11.0,0.09401326216409348,0.0390508061880175,7.346008099997681
11.5,0.14406868791001637,0.025322385017638033,6.64444272623344
12.0,0.2082879055929853,0.016000613241861,6.285174494520875
12.5,0.2826786950920943,0.009860010899313201,6.28811273522388
13.0,0.36361214408657266,0.005923889796379988,6.627490216200016
13.5,0.44489330939081184,0.0034691846186159963,7.271864415167386
14.0,0.5168605963478987,0.0019815283003765147,8.18696297788946
14.5,0.5733485915652741,0.0011041904769337264,9.314592788594958
15.0,0.6149404927749005,0.0005997097497493859,10.574102580536167
15.5,0.6451089268034513,0.00031649195748133387,11.887308971431699
16.0,0.6665820842329677,0.00016137050157381182,13.189886138292263
16.5,0.6815818696284119,7.921568847305327e-05,14.419100592128823
17.0,0.693368163669253,3.764597175942551e-05,15.525413505467275
17.5,0.7046344531458939,1.7491105428532623e-05,16.48902494140154
18.0,0.7147410684374367,8.037201170687155e-06,17.280140595444788
18.5,0.722070431768578,3.726323546529072e-06,17.812701429785996
19.0,0.7272910897300555,1.7831207122656472e-06,18.04289933966331
19.5,0.7322777211244276,8.822729922495214e-07,17.990877924052946
20.0,0.738236265636689,4.4597850234951014e-07,17.609386724765905
20.5,0.7457366849506364,2.18375233536986e-07,16.841397097473365
21.0,0.7557070335981366,1.0215932896629963e-07,15.836182314616263
21.5,0.767318518978628,4.8273857272204834e-08,14.889928151854523
22.0,0.7777138197843505,2.306789294509264e-08,14.173217368673662
22.5,0.7864359715879948,1.1120117462573959e-08,13.609697898755773
23.0,0.7956526479810757,5.395034704132554e-09,13.196675291567239
23.5,0.8059991060438225,2.626652227837391e-09,12.986742734250758
24.0,0.8148397476219849,1.2757882025702055e-09,12.875911770701371
24.5,0.8201862254862708,6.07537362570624e-10,12.670512564376105
25.0,0.8225678670191046,2.8195144507404127e-10,12.393584327965902
25.5,0.8232426918497884,1.3014612174536887e-10,12.22144254036247
26.0,0.8230890205128008,6.025756541326091e-11,12.155797557765009
26.5,0.8225578147525654,2.805162542012892e-11,12.144533332131372
27.0,0.821854225140298,1.3144723508211445e-11,12.14470930447123
27.5,0.8210676395916743,6.208601320698372e-12,12.091010947751466
28.0,0.820237950338148,2.965766381114963e-12,11.866632713412656
28.5,0.8193856501941692,1.4388783519241272e-12,11.50818279423369
29.0,0.818524637659589,7.079465286024705e-13,11.190010098123818
29.5,0.817667212403435,3.518339691180179e-13,10.884849207514439
30.0,0.8168256020069633,1.7541905978639468e-13,10.470597592817299
30.5,0.8160119233061802,8.780912161042923e-14,9.92420150925912
31.0,0.8152374920059043,4.38180146808433e-14,9.44888043897781
31.5,0.8145119747292229,2.2390830338896742e-14,9.155222432688092
32.0,0.8138427349465495,1.0964859419500543e-14,8.993260108945034
32.5,0.8132344795737588,6.4127474752084024e-15,8.906809074388612
33.0,0.8126892135713499,2.8986775817355662e-15,8.862280584039137
33.5,0.8122064657731417,1.2437790033952164e-15,8.841109306609908
34.0,0.8117836968727234,8.091665695562592e-16,8.8329327273213
34.5,0.8114167829647826,2.552094462786681e-16,8.831850672688955
35.0,0.8111004768250871,3.8931893220337817e-16,8.834461775501842
35.5,0.8108287689867169,4.225073109797619e-17,8.838803508786913
36.0,0.8105950886766361,3.4271195999728116e-17,8.84375794173503
36.5,0.8103922909855168,3.6021835528302145e-17,8.848707746975624
37.0,0.8102123639546076,0.0,8.85333243152309
37.5,0.8100457506334184,0.0,8.857485873379307
38.0,0.8098801069174435,0.0,8.861122209403845
38.5,0.8096981902321085,0.0,8.864250980933535
39.0,0.8094743712501178,0.0,8.866910175238587
39.5,0.8091689428237838,0.0,8.869150269796748
40.0,0.8087189191097786,0.0,8.87102504152228
40.5,0.8080233346910912,0.0,8.872586513638161
41.0,0.8069202081767569,0.0,8.873882404716513
41.5,0.8051516412255006,0.0,8.87495506173283
42.0,0.8023140337384193,0.0,8.875841245806399
42.5,0.7977947556883578,0.0,8.876572382508478
43.0,0.7907098459458368,0.0,8.877175041556509
43.5,0.7798845294839979,0.0,8.877671506587426
44.0,0.7639518343563312,0.0,8.878080355406805
44.5,0.7416388086461245,0.0,8.878417007881549
45.0,0.712196460274712,0.0,8.878694220910294
45.5,0.6757655777547222,0.0,8.878922523047278
46.0,0.6335167229014913,0.0,8.879110588805352
46.5,0.5876605574712279,0.0,8.87926555660972
47.0,0.5413790792161055,0.0,8.879393296203364
47.5,0.49834031524960465,0.0,8.879498631892119
48.0,0.4615813322719491,0.0,8.879585527907224
48.5,0.43240247678398874,0.0,8.87965724169075
49.0,0.41016990860334435,0.0,8.879716450276305
49.5,0.3930133653239217,0.0,8.879765354261242
50.0,0.3787847120484491,0.0,8.879805763212396
50.5,0.365899544704377,0.0,8.87983916574812
51.0,0.3538383732521848,0.0,8.879866787009114
51.5,0.3429329970475481,0.0,8.879889635771763
52.0,0.33347044188253755,0.0,8.879908543067199
52.5,0.3249454855988002,0.0,8.879924193840807
53.0,0.316146216319729,0.0,8.879937152912873
53.5,0.3057956648454988,0.0,8.879947886273907
54.0,0.29316065987350176,0.0,8.879956778560905
54.5,0.2783363211235317,0.0,8.879964147406707
55.0,0.2620596788774915,0.0,8.879970255228464
55.5,0.24517699619828323,0.0,8.879975318917804
56.0,0.2283774338091298,0.0,8.879979517810925
56.5,0.21250788952661664,0.0,8.87998300024782
57.0,0.19880366464309446,0.0,8.879985888973597
57.5,0.1884001145775695,0.0,8.879988285588853
58.0,0.1815981387408184,0.0,8.879990274218603
58.5,0.17775862653190772,0.0,8.879991924538636
59.0,0.1758497148737746,0.0,8.879993294273119
59.5,0.1749899557074918,0.0,8.879994431256877
60.0,0.1746292619979822,0.0,8.879995375139021
60.5,0.17448504367348622,0.0,8.879996158790927
61.0,0.17442915280635757,0.0,8.87999680947038
61.5,0.17440791363557423,0.0,8.87999734978445
62.0,0.17439993752217584,0.0,8.879997798486253
62.5,0.17439696134353894,0.0,8.879998171134421
63.0,0.17439585296567514,0.0,8.879998480639172
63.5,0.17439543883174335,0.0,8.879998737714562
64.0,0.17439528226425308,0.0,8.879998951253182
64.5,0.17439522140713432,0.0,8.87999912863666
65.0,0.17439519636538245,0.0,8.879999275993036
65.5,0.17439518496001702,0.0,8.87999939841014
66.0,0.17439517894448667,0.0,8.879999500112532
66.5,0.1743951752198442,0.0,8.879999584608266
67.0,0.17439517259351345,0.0,8.879999654810616
67.5,0.1743951705834818,0.0,8.879999713139098
68.0,0.1743951689765375,0.0,8.879999761603266
68.5,0.17439516766443897,0.0,8.879999801872275
69.0,0.17439516658260235,0.0,8.879999835332619
69.5,0.1743951656866903,0.0,8.879999863136044
70.0,0.17439516494329144,0.0,8.879999886239336
