t,chi_hhi,lambda2,w_total
0.0,7.770834640563926e-05,0.7209476919159445,94.81821871961475
0.5,7.759469531508317e-05,0.712671162556905,93.46151502432267
1.0,7.754679265899785e-05,0.7071502173815273,92.53216713786449
1.5,7.7551868983016e-05,0.7034240233867863,91.89032606765818
2.0,7.760162405431425e-05,0.7008598415822153,91.44416739002497
2.5,7.769060921349472e-05,0.6990329180736294,91.13219987179089
3.0,7.781525569868178e-05,0.697664752723984,90.91266632292857
3.5,7.797326687813384e-05,0.6965950362233653,90.7569285633841
4.0,7.816322640235446e-05,0.6957390950419436,90.6452072189604
4.5,7.838434001479505e-05,0.6950406959981769,90.56377230827982
5.0,7.863626295111878e-05,0.694454915978769,90.50305772356842
5.5,7.891898362090855e-05,0.6939463398292051,90.45637941124322
6.0,7.923274507353438e-05,0.6934883219512201,90.41905582342903
6.5,7.957799224770055e-05,0.6930612564105213,90.38780035526122
7.0,7.995533705731694e-05,0.6926506424762868,90.3602996526544
7.5,8.036553597294399e-05,0.6922455901346991,90.33491992445686
8.0,8.08094764761544e-05,0.6918378355873952,90.31050189505545
8.5,8.128816991877717e-05,0.6914210870479659,90.28621737785983
9.0,8.180274910705854e-05,0.6909905444070842,90.26146880220402
9.5,8.235446947559707e-05,0.6905425137385858,90.23581873613546
10.0,8.29447130971264e-05,0.6900740913131467,90.20894038080505
10.5,8.357499504439482e-05,0.6895829126050228,90.18058273632849
11.0,8.424697181501787e-05,0.6890669617794816,90.15054603302329
11.5,8.496245167354173e-05,0.6885244320564033,90.1186643423522
12.0,8.572340687398546e-05,0.6879536250284167,90.0847932041249
12.5,8.653198781277154e-05,0.6873528779203126,90.04880075137311
13.0,8.739053923486633e-05,0.6867205100721241,90.01056126552194
13.5,8.830161868151298e-05,0.6860547822642039,89.96995041023276
14.0,8.926801743114622e-05,0.6853538643683313,89.92684161316006
14.5,9.029278424995204e-05,0.6846158081523526,89.88110321918217
15.0,9.137925233867263e-05,0.6838385229876112,89.8325961462348
15.5,9.253106994104772e-05,0.6830197528252129,89.78117184954925
16.0,9.375223517025213e-05,0.6821570532119127,89.72667045154913
16.5,9.504713571669743e-05,0.681247767374574,89.66891892964748
17.0,9.64205942281337e-05,0.680289000557523,89.60772927740878
17.5,9.787792030648592e-05,0.6792775918782842,89.54289656924433
18.0,9.942497025195674e-05,0.6782100829923573,89.47419686721747
18.5,0.000101068215911914,0.6770826828379268,89.40138491213254
19.0,0.00010281482427046271,0.6758912276727419,89.32419154081772
19.5,0.00010467274975777926,0.674631135520211,89.24232076794286
20.0,0.00010665084168348128,0.6732973540092756,89.15544646408226
20.5,0.00010875896972780162,0.6718843004196534,89.06320855202945
21.0,0.00011100817108717086,0.6703857925246532,88.96520863035792
21.5,0.00011341082370499442,0.6687949685494587,88.86100491643657
22.0,0.00011598085107414152,0.6671041942218753,88.75010637984778
22.5,0.00011873396544151871,0.6653049544696777,88.63196591044135
23.0,0.00012168795796613261,0.66338772679391,88.50597233177064
23.5,0.00012486304660010871,0.6613418326950213,88.3714410286583
24.0,0.0001282822953397802,0.6591552627155076,88.22760290484152
24.5,0.000131972122253353,0.6568144696462633,88.0735913200507
25.0,0.00013596291863885948,0.6543041231697893,87.90842657154815
25.5,0.00014028980822636906,0.6516068176121226,87.73099737791571
26.0,0.00014499358410770047,0.6487027224581795,87.54003868590824
26.5,0.0001501218728982205,0.6455691627395901,87.33410494546155
27.0,0.0001557305917126279,0.6421801131886977,87.11153777150895
27.5,0.00016188578560659582,0.6385055859920549,86.87042661828269
28.0,0.00016866596373032758,0.6345108868597947,86.60856071126929
28.5,0.00017616509528923976,0.6301557077080688,86.32336998622813
29.0,0.00018449648707219158,0.6253930162661637,86.01185213727086
29.5,0.0001937978511772184,0.6201676931273418,85.6704820296959
30.0,0.00020423799744809088,0.6144148550418016,85.29509862801017
30.5,0.00021602576984455673,0.6080577898000863,84.88076315166592
31.0,0.00022942212055418682,0.6010054137938866,84.42158031598615
31.5,0.0002447566294369965,0.5931491506780773,83.91047215970617
32.0,0.00026245040881688996,0.5843591238504311,83.33889105123833
32.5,0.0002830483144648175,0.5744795677021558,82.69645505441636
33.0,0.0003072649278953811,0.5633234141999313,81.97048523168357
33.5,0.0003360512444257872,0.5506661424844672,81.14542155958685
34.0,0.00037069301331302447,0.5362392620581544,80.20209403432911
34.5,0.00041295830326392564,0.5197243583091127,79.11683277020072
35.0,0.00046532301101929926,0.5007496578082862,77.8604244661244
35.5,0.0005313221656413656,0.4788928364421069,76.39697934258967
36.0,0.0006161086352151428,0.45369654118267994,74.68289103411729
36.5,0.0007273627742778465,0.4247066740923393,72.66629326126535
37.0,0.0008768173010897328,0.39154621117898736,70.28778306305736
37.5,0.001082919531552426,0.35403292789331037,67.4836843043783
38.0,0.0013757745476620405,0.3123190872980808,64.19360144421896
38.5,0.0018072313901498706,0.2669255914437495,60.37399010206349
39.0,0.0024743780654882964,0.21836258304725267,56.0181547131517
39.5,0.003582784554591482,0.1673153116419344,51.17963590340314
40.0,0.005625788404221668,0.11785112381048192,45.98942216634045
40.5,0.009773838271617215,0.0761629311304141,40.65013751523001
41.0,0.0180514932314585,0.046029164987179384,35.40533950084037
41.5,0.03218220444110619,0.026756894050333994,30.510670773570148
42.0,0.052611523023078116,0.015255105191955293,26.203226264024504
42.5,0.07954119092850351,0.008603792039016173,22.663858636539466
