t,chi_hhi,lambda2,w_total
0.0,9.738823960455048e-06,0.7380880577109781,47.365983358567064
0.5,9.710883623002052e-06,0.7384244710262473,47.321854179415794
1.0,9.691928162355109e-06,0.7387203161025362,47.2914323459797
1.5,9.679315907033258e-06,0.7389384338106183,47.27044860446242
2.0,9.6712234997883e-06,0.7390567805348119,47.25596811307142
2.5,9.666391123824045e-06,0.739097564922573,47.24597055951978
3.0,9.663947874635706e-06,0.7391072259047836,47.239063855877134
3.5,9.663291624414604e-06,0.7391056233861651,47.23428815930696
4.0,9.66400616815125e-06,0.7390983830007559,47.23098136033342
4.5,9.6658039864777e-06,0.7390874994044052,47.22868658715985
5.0,9.668486662086551e-06,0.7390739071254914,47.227088519625426
5.5,9.671917486257449e-06,0.7390580984319736,47.22596950028417
6.0,9.67600249406807e-06,0.7390403405322932,47.225179269954
6.5,9.680677332533077e-06,0.7390208190016605,47.224614089452295
7.0,9.685898167511292e-06,0.7389997656319471,47.22420233232191
7.5,9.691635387943044e-06,0.7389775241201535,47.22389454097064
8.0,9.697869247866166e-06,0.7389545009593961,47.2236565625289
8.5,9.704586850808616e-06,0.7389310565518884,47.223464810180445
9.0,9.711780064034276e-06,0.7389074385432736,47.22330299162362
9.5,9.719444076794857e-06,0.7388837815821514,47.223159850342654
10.0,9.727576404522792e-06,0.7388601383162667,47.223027606105305
10.5,9.73617620172102e-06,0.7388365115118446,47.2229008782163
11.0,9.745243788479019e-06,0.7388128772105264,47.22277594208127
11.5,9.754780324757931e-06,0.7387891990943756,47.22265021590319
12.0,9.76478758684347e-06,0.7387654366992193,47.22252190627336
12.5,9.775267814394753e-06,0.7387415498241956,47.22238976347101
13.0,9.786223606250446e-06,0.7387175007196277,47.2222529125106
13.5,9.797657849876286e-06,0.7386932550198667,47.222110736488276
14.0,9.809573674015913e-06,0.7386687819881539,47.22196279603702
14.5,9.82197441732478e-06,0.7386440544000134,47.2218087737118
15.0,9.834863608015318e-06,0.738619048250987,47.221648435586346
15.5,9.848244951073074e-06,0.7385937423930717,47.22148160473225
16.0,9.86212232068774e-06,0.7385681181571278,47.221308142901066
16.5,9.876499756269982e-06,0.7385421589913942,47.221127937868914
17.0,9.891381460943925e-06,0.7385158501306163,47.22094089468972
17.5,9.906771801749635e-06,0.7384891783014564,47.220746929645884
18.0,9.922675311040358e-06,0.7384621314649155,47.22054596606074
18.5,9.939096688720526e-06,0.738434698593907,47.220337931395235
19.0,9.95604080508714e-06,0.7384068694828524,47.22012275523056
19.5,9.973512704115456e-06,0.7383786345857007,47.21990036786151
20.0,9.991517607089917e-06,0.7383499848787232,47.21967069931071
20.5,1.001006091650222e-05,0.7383209117446398,47.21943367863267
21.0,1.0029148220189266e-05,0.7382914068749232,47.219189233416884
21.5,1.0048785295668799e-05,0.7382614621874962,47.21893728942782
22.0,1.0068978114673797e-05,0.7382310697573766,47.21867777033832
22.5,1.0089732847871327e-05,0.7382002217581609,47.218410597526805
23.0,1.0111055869769049e-05,0.7381689104125518,47.21813568991768
23.5,1.01329537638112e-05,0.7381371279503894,47.21785296385055
24.0,1.0155433327670418e-05,0.7381048665729081,47.21756233296851
24.5,1.0178501578741611e-05,0.7380721184221134,47.217263708118786
