t,chi_hhi,lambda2,w_total
0.0,1.9443765479427705e-05,0.7912700825406804,102.45309119979177
0.5,1.9410545044993146e-05,0.7897072091786503,102.06256987643462
1.0,1.939021817918164e-05,0.7887884864405487,101.80154371743004
1.5,1.9379092425023874e-05,0.7882426656194115,101.62667108024613
2.0,1.937472651132243e-05,0.7878998972803112,101.50930541896764
2.5,1.9375498192020423e-05,0.7876585848550534,101.43040361966577
3.0,1.938032649466869e-05,0.7874683134471593,101.3772573330746
3.5,1.938849053635372e-05,0.7873084621453474,101.34136347082934
4.0,1.939951011339496e-05,0.7871513409502998,101.31702260891885
4.5,1.9413066450695327e-05,0.7870192224000516,101.3004099867504
5.0,1.9428949356541433e-05,0.7869120325257941,101.28895679360157
5.5,1.9447021875710843e-05,0.7868215991529377,101.28093676349043
6.0,1.9467196600502027e-05,0.7867420303139098,101.2751893419688
6.5,1.9489419776780247e-05,0.7866692786565312,101.27093403143297
7.0,1.9513660634783584e-05,0.7866005817009015,101.26764575940459
7.5,1.953990422756246e-05,0.7865340544224968,101.26497115568327
8.0,1.9568146626761473e-05,0.7864684082303506,101.26267228500387
8.5,1.959839170378753e-05,0.7864027594060479,101.26058882005594
9.0,1.9630648977712258e-05,0.7863364989129387,101.25861260616628
9.5,1.9664932181205328e-05,0.7862692039559099,101.2566705558246
10.0,1.9701258309967305e-05,0.7862005778868011,101.25471314390091
10.5,1.9739646997911866e-05,0.786130409352967,101.2527066691259
11.0,1.9780120112001105e-05,0.7860585445150456,101.25062804848443
11.5,1.9822701495403894e-05,0.7859848681445035,101.24846131515785
12.0,1.986741681104977e-05,0.7859092907560222,101.24619526224487
12.5,1.9914293453406665e-05,0.7858317398416188,101.24382185711723
13.0,1.996336050691523e-05,0.785752153892463,101.24133517408382
13.5,2.0014648736649966e-05,0.7856704783150239,101.23873067563898
14.0,2.006819060158833e-05,0.7855866626341482,101.23600472812893
14.5,2.0124020284095806e-05,0.7855006585700886,101.23315427504065
15.0,2.0182173731422302e-05,0.785412418708688,101.23017661625266
15.5,2.0242688706465e-05,0.7853218955737603,101.2270692584963
16.0,2.0305604846048368e-05,0.7852290409717766,101.22382981364704
16.5,2.037096372563711e-05,0.7851338055204532,101.220455929117
17.0,2.0438808929855016e-05,0.7850361383010205,101.21694523976358
17.5,2.050918612849107e-05,0.784935986593114,101.21329533419073
18.0,2.0582143157888607e-05,0.7848332956642335,101.20950373064686
18.5,2.0657730107764403e-05,0.7847280085945525,101.20556785928798
19.0,2.0735999413613967e-05,0.7846200661238729,101.20148504862837
19.5,2.0817005954937878e-05,0.7845094065115927,101.19725251470703
20.0,2.090080715959009e-05,0.7843959654033159,101.19286735197512
20.5,2.0987463114602362e-05,0.7842796756996222,101.18832652522765
21.0,2.1077036683883892e-05,0.7841604674237702,101.1836268621178
21.5,2.116959363324222e-05,0.7840382675859646,101.17876504593525
22.0,2.1265202763211515e-05,0.7839130000423927,101.17373760842607
22.5,2.1363936050222825e-05,0.7837845853476009,101.16854092249518
23.0,2.1465868796691617e-05,0.7836529405990322,101.16317119467536
23.5,2.1571079790653767e-05,0.7835179792726922,101.15762445727304
24.0,2.1679651475627243e-05,0.7833796110489852,101.15189656012042
24.5,2.1791670131440914e-05,0.7832377416278159,101.1459831618726
25.0,2.1907226066829257e-05,0.7830922725320368,101.13987972079647
25.5,2.2026413824664168e-05,0.7829431008983135,101.1335814849996
