t,chi_hhi,lambda2,w_total
0.0,0.00015620317489128388,0.7760223387182444,51.274767051708494
0.5,0.0001558282673871141,0.7671819978501323,50.5194059890886
1.0,0.00015570089277240192,0.7612995337943353,50.01744910135532
1.5,0.00015577386702122765,0.7572034874461847,49.68064329461851
2.0,0.00015601780172916848,0.7542368296423925,49.452737269571266
2.5,0.0001564144640191355,0.7520434134424795,49.29711147605581
3.0,0.00015695290446538542,0.7503855378943755,49.189576323355794
3.5,0.00015762710261440637,0.7490859409123746,49.11399007263367
4.0,0.00015843449446792816,0.7480154369237544,49.05950331991298
4.5,0.00015937503737680804,0.7470828090451592,49.01878423900661
5.0,0.00016045061522769905,0.7462247272740585,48.986855679938344
5.5,0.0001616646661587367,0.7453974158881784,48.960323843689764
6.0,0.00016302196014674638,0.7445704217145793,48.93686226533662
6.5,0.00016452848071091567,0.7437221835545716,48.91486448035208
7.0,0.00016619138171063648,0.7428369684684996,48.89320917465865
7.5,0.0001680190010200343,0.7419027838925447,48.871100813151216
8.0,0.0001700209200977801,0.7409099611548218,48.84796111897956
8.5,0.0001722080635189325,0.7398501897374431,48.823354887742475
9.0,0.0001745928362461873,0.7387158488208745,48.79693899865032
9.5,0.00017718929934373384,0.7374995318000609,48.76842707849688
10.0,0.00018001338736087677,0.7361936935091068,48.73756468817402
10.5,0.00018308317302298923,0.7347903726681022,48.704111527356076
11.0,0.000186419187406014,0.7332809569336118,48.66782824863575
11.5,0.000190044806668101,0.7316559674199984,48.62846620896932
12.0,0.00019398671991667515,0.7299048454128024,48.58575897806835
12.5,0.00019827549719859478,0.7280157273707841,48.53941474677632
13.0,0.0002029462822960887,0.725975195938722,48.48910898439084
13.5,0.00020803964250371682,0.7237679950050245,48.43447681580102
14.0,0.0002136026175589581,0.7213766960706761,48.37510464853061
14.5,0.0002196900233988641,0.71878130143668,48.310520588896836
15.0,0.0002263660848464198,0.7159587669401722,48.24018315146439
15.5,0.0002337064967663851,0.7128824230510922,48.1634676872287
16.0,0.0002418010487181985,0.709521267866025,48.07964982878848
16.5,0.0002507569982041378,0.7058390985954626,47.98788506496177
17.0,0.00026070344908642195,0.7017934391357253,47.88718329613117
17.5,0.0002717970950282419,0.6973342097688104,47.776376859990314
18.0,0.00028422983896281035,0.6924020704303554,47.65408001909697
18.5,0.0002982390237417882,0.6869263509000347,47.51863721554817
19.0,0.0003141213461002268,0.6808224596274637,47.368056453142074
19.5,0.00033225203989216184,0.6739886385684823,47.19992286725404
20.0,0.0003531117092965698,0.6663019073332086,47.01128576183373
20.5,0.0003773244397043382,0.6576130235061733,46.798509980104754
21.0,0.0004057127981289665,0.6477402933531571,46.557079278509654
21.5,0.00043937853320860697,0.6364621313029221,46.28133531955989
22.0,0.0004798229976091425,0.6235084515645184,45.96413120799066
22.5,0.0005291298779854837,0.6085513986007077,45.59637418701459
23.0,0.0005902469113053895,0.5911967869828563,45.16643114899944
23.5,0.0006674262911473057,0.5709792378571976,44.659380265400216
24.0,0.000766920191930492,0.5473667622825557,44.05612828785509
24.5,0.0008980833465816968,0.5197847095751748,43.33250721969225
25.0,0.0010751094904986986,0.4876740530320714,42.458667131418444
25.5,0.0013197058681898239,0.4506023484012595,41.399446544591854
26.0,0.0016650358702117321,0.40844112946020616,40.116886110884565
26.5,0.0021611660196059193,0.3616005488808024,38.57626951260245
27.0,0.0028822453851598895,0.31125937775659174,36.75603025007833
27.5,0.003937285770494308,0.2594513065558247,34.65857897315954
28.0,0.005495032053783634,0.20883662697311497,32.31543760427188
28.5,0.007861996857464209,0.162128889079463,29.782632488194796
29.0,0.0117211407944703,0.12141038392893555,27.133236497800024
29.5,0.018644887903113548,0.0876387001943472,24.454099340359047
30.0,0.03126011887272971,0.060353880871788994,21.840029962841587
30.5,0.051694878321172893,0.03787186704803743,19.397771881442054
31.0,0.08015427988431723,0.021633525125440325,17.263005588293886
31.5,0.11635056006505402,0.011928177007724364,15.596888386400984
32.0,0.16172494742172572,0.00645265254801131,14.537765194757363
32.5,0.2184285871694266,0.0034289885541371372,14.157625773242668
33.0,0.2859942514624543,0.0017875032359348493,14.47145921772247
33.5,0.35795399952097673,0.0009130127274858744,15.46421410339384
34.0,0.42454110692138225,0.0004568102187134607,17.096474740986686
34.5,0.47945412118902553,0.00022397982986249837,19.281867152127482
35.0,0.522153924384851,0.00010771886678917002,21.874935447112744
35.5,0.5559063588693228,5.089545209828449e-05,24.704813594964257
36.0,0.5839409994308031,2.3705754046301196e-05,27.613811657737138
36.5,0.6074399665878121,1.0989317819720265e-05,30.419844649410294
37.0,0.6266619690444897,5.1811174793406815e-06,32.88606899306246
37.5,0.6421727318727862,2.52979555321197e-06,34.80332114744072
38.0,0.6544937790448319,1.2726709431763076e-06,36.08109765390016
38.5,0.6646888553677697,6.516217424149941e-07,36.886328130587565
39.0,0.6748985843775022,3.3704512288264645e-07,37.301992332179935
39.5,0.6865964511354228,1.7561538847629156e-07,37.371623118878546
40.0,0.698261063872111,9.223771892273987e-08,37.04283341327084
40.5,0.707084055501588,4.8947843539803955e-08,36.495484605622394
41.0,0.7126580827694211,2.62650895204635e-08,36.11286194488818
41.5,0.7166011283645677,1.423616142529546e-08,35.863480784640785
42.0,0.7201225297514137,7.781825756395555e-09,35.5389614874058
42.5,0.7230076806675125,4.2233210945536516e-09,35.06839234154832
43.0,0.7248269168422428,2.2627314364368843e-09,34.454124726816616
43.5,0.7258102791071932,1.2167446149624965e-09,33.774182514856214
44.0,0.726380170155767,6.539424623511985e-10,33.14950173119641
44.5,0.7268146790610148,3.512035534128341e-10,32.70363149675589
45.0,0.7272527893220888,1.8813831657442327e-10,32.408417668188804
45.5,0.7277680804399269,1.0034759529846028e-10,32.08294734427503
46.0,0.7284376388777223,5.341106502519391e-11,31.46155212489792
46.5,0.7294289425510676,2.847882228143287e-11,30.52675630708266
47.0,0.7311172699612085,1.5234924313891262e-11,29.558204238661993
47.5,0.7339884116025647,8.17155649269879e-12,28.770992397122004
48.0,0.73786836987353,4.383562984634026e-12,28.160447618977535
48.5,0.741927688080081,2.340071225853638e-12,27.699557479331915
49.0,0.7460676300935962,1.230159399500409e-12,27.32596956686237
49.5,0.7503217852918598,6.261011056576265e-13,27.06995100996062
50.0,0.7541691977064122,3.0912323360602086e-13,26.937226055395065
50.5,0.7578557748319945,1.503221467725563e-13,26.875160780055488
51.0,0.7623082035015818,7.326833608800865e-14,26.85597245918551
51.5,0.7672938683117747,3.578534769284887e-14,26.87063809863551
52.0,0.7712756439980312,1.718417452935611e-14,26.845317494799858
52.5,0.7735908137606246,7.1036061150846055e-15,26.75188981870216
53.0,0.7746991441584645,4.161163353572642e-15,26.672788278758055
53.5,0.7751791732572622,2.691575490413015e-15,26.556380408498228
54.0,0.7753745797570246,1.0449500190671325e-15,26.313342437937607
54.5,0.775445620513437,6.415133474304662e-16,25.99929658068462
55.0,0.7754566645804201,9.56707035259652e-17,25.69523772988854
55.5,0.7754239021889813,0.0,25.475444250305266
56.0,0.7753332896547425,0.0,25.322400432422533
56.5,0.7751552002554836,0.0,25.162404463037667
57.0,0.7749119841547334,0.0,24.936366698918818
57.5,0.7747182048804735,0.0,24.646465285170898
58.0,0.7745574518100511,0.0,24.215531316511736
58.5,0.7743348664952735,0.0,23.703230270960596
59.0,0.7739777695138292,0.0,23.337728504537235
59.5,0.7733958802220882,0.0,23.130611598826896
60.0,0.7724497545751947,0.0,23.02223807673191
60.5,0.7709221027260158,0.0,22.972669285460714
61.0,0.7684844797059535,0.0,22.961050896084664
61.5,0.7646664280721025,0.0,22.97701134495101
62.0,0.758850433842437,0.0,23.015201102046497
62.5,0.7503335954950026,0.0,23.071937931726584
63.0,0.7384914602368747,0.0,23.1430568520613
63.5,0.7230138281574849,0.0,23.22292559311243
64.0,0.7040741412424024,0.0,23.30482874870622
64.5,0.6822667376665617,0.0,23.38240805906154
65.0,0.6583217444034166,0.0,23.451177038636423
65.5,0.6328980512994731,0.0,23.509182054014808
66.0,0.6067331782880183,0.0,23.556651403064492
66.5,0.5808978787826111,0.0,23.595123516691267
67.0,0.5565885625964707,0.0,23.626602079350597
67.5,0.5344523728814576,0.0,23.652998387625118
68.0,0.5142279900094602,0.0,23.67586598457754
68.5,0.49519597329799325,0.0,23.69633190948946
69.0,0.47690981273705285,0.0,23.71513053445686
69.5,0.4594972856971091,0.0,23.732678992973696
70.0,0.4434204661013059,0.0,23.749162294721387
70.5,0.4289663952965758,0.0,23.764613444036243
71.0,0.41582098638886517,0.0,23.77898203870918
71.5,0.4031003151133965,0.0,23.79218833375764
72.0,0.3899394154549508,0.0,23.804161642841343
72.5,0.3761815473174902,0.0,23.814863555038844
73.0,0.3625473465680788,0.0,23.82429795082824
73.5,0.35014405464936504,0.0,23.832510914822954
74.0,0.3397825295910397,0.0,23.839584096508517
74.5,0.3316624236370825,0.0,23.845624842562536
75.0,0.3255314358514704,0.0,23.85075571758074
75.5,0.3210150968670732,0.0,23.855105132802798
76.0,0.3177970600866562,0.0,23.85879996058912
76.5,0.3155789598989867,0.0,23.861960366977033
77.0,0.3139989044270162,0.0,23.864696683924926
77.5,0.3126524812490228,0.0,23.867107937472984
78.0,0.31115805857007256,0.0,23.869281589917577
78.5,0.30918452218255943,0.0,23.871294084003743
79.0,0.30646034443321984,0.0,23.873211848418514
79.5,0.3028183219931725,0.0,23.875092505734827
80.0,0.2982815476177928,0.0,23.876986099371663
80.5,0.29311214786369827,0.0,23.8789362178322
81.0,0.2877168647037538,0.0,23.880980941163187
81.5,0.2824191438844104,0.0,23.883153568064728
82.0,0.27725496282257234,0.0,23.885483105452657
82.5,0.27195886511767786,0.0,23.887994518818115
83.0,0.2661819231359328,0.0,23.890708754378828
83.5,0.2597967941495235,0.0,23.893642555110006
84.0,0.253069044220933,0.0,23.89680810388651
84.5,0.24659996218838567,0.0,23.900212538956616
85.0,0.2410859988766163,0.0,23.903857399709636
85.5,0.23698955164751845,0.0,23.90773807317899
86.0,0.23432519750863054,0.0,23.9118433220418
86.5,0.23275249272533896,0.0,23.916154980461506
87.0,0.2318484387369273,0.0,23.920647902133197
87.5,0.23129401023874246,0.0,23.92529023287657
88.0,0.23090612456878956,0.0,23.930044056789818
88.5,0.23059667529118463,0.0,23.934866430967105
89.0,0.23032816868340095,0.0,23.939710782124095
89.5,0.23008615033094199,0.0,23.944528594511112
90.0,0.22986555845455042,0.0,23.949271279102206
90.5,0.22966475609579706,0.0,23.95389208625641
91.0,0.22948312099470414,0.0,23.958347913347396
91.5,0.22932014275280477,0.0,23.962600867743095
92.0,0.22917512869691378,0.0,23.966619472725732
92.5,0.22904714811009444,0.0,23.97037944469567
93.0,0.22893506556746263,0.0,23.973864017172858
93.5,0.22883760283230445,0.0,23.977063832947632
94.0,0.2287534041943696,0.0,23.979976463589537
94.5,0.22868109476025156,0.0,23.98260564108687
95.0,0.22861932769433646,0.0,23.984960298167003
95.5,0.228566819548485,0.0,23.98705351289793
96.0,0.2285223744208955,0.0,23.988901442340318
96.5,0.22848489847201595,0.0,23.990522312974463
97.0,0.22845340662985822,0.0,23.991935515994975
97.5,0.22842702332551407,0.0,23.993160836331594
98.0,0.22840497893548556,0.0,23.994217827470088
98.5,0.22838660335686944,0.0,23.995125330914675
99.0,0.22837131786329645,0.0,23.9959011297545
99.5,0.2283586261210782,0.0,23.99656172001047
100.0,0.22834810500703195,0.0,23.99712218065335
100.5,0.22833939567096884,0.0,23.99759612268079
101.0,0.22833219512820155,0.0,23.997995698708554
101.5,0.22832624854750833,0.0,23.99833165655226
102.0,0.22832134231246798,0.0,23.99861342276204
102.5,0.2283172978729398,0.0,23.998849204669085
103.0,0.22831396636292223,0.0,23.99904610197605
103.5,0.22831122393598335,0.0,23.99921022113537
104.0,0.2283089677556708,0.0,23.99934678764634
104.5,0.22830711257241182,0.0,23.99946025294888
105.0,0.22830558781781357,0.0,23.999554393816982
105.5,0.22830433515005225,0.0,23.999632403092228
106.0,0.22830330638880325,0.0,23.999696971291108
106.5,0.22830246178395003,0.0,23.999750359112685
107.0,0.22830176856845208,0.0,23.999794461206555
107.5,0.22830119975183133,0.0,23.99983086177209
108.0,0.22830073311648993,0.0,23.999860882678753
108.5,0.22830035038435353,0.0,23.999885624849483
109.0,0.22830003652608136,0.0,23.999906003654708
109.5,0.2282997791892768,0.0,23.999922779038656
110.0,0.2282995682257921,0.0,23.999936581054186
110.5,0.2282993953013816,0.0,23.999947931426085
111.0,0.22829925357366765,0.0,23.99995726170104
111.5,0.22829913742668667,0.0,23.999964928480562
112.0,0.2282990422522378,0.0,23.999971226173045
112.5,0.22829896426989912,0.0,23.99997639764453
113.0,0.22829890037895917,0.0,23.99998064309658
113.5,0.22829884803666625,0.0,23.999984127452834
114.0,0.22829880515816325,0.0,23.99998698649491
114.5,0.2282987700342787,0.0,23.999989331952012
115.0,0.22829874126401095,0.0,23.999991255717173
115.5,0.22829871769909826,0.0,23.999992833335956
116.0,0.22829869839852313,0.0,23.999994126890137
116.5,0.2282986825911802,0.0,23.999995187379078
117.0,0.2282986696452502,0.0,23.999996056684587
117.5,0.2282986590430798,0.0,23.999996769190943
118.0,0.22829865036058145,0.0,23.999997353119667
118.5,0.22829864325034294,0.0,23.999997831628555
119.0,0.22829863742778023,0.0,23.999998223716208
119.5,0.22829863265978684,0.0,23.99999854496597
120.0,0.22829862875543086,0.0,23.999998808157642
120.5,0.22829862555833103,0.0,23.9999990237702
121.0,0.22829862294040904,0.0,23.999999200394782
121.5,0.2282986207967707,0.0,23.99999934507388
122.0,0.2282986190415118,0.0,23.99999946357981
122.5,0.228298617604282,0.0,23.999999560643325
123.0,0.22829861642747012,0.0,23.999999640141162
123.5,0.2282986154638983,0.0,23.999999705249945
124.0,0.2282986146749334,0.0,23.9999997585724
124.5,0.2282986140289398,0.0,23.999999802240918
125.0,0.22829861350001268,0.0,23.99999983800241
125.5,0.22829861306693974,0.0,23.999999867287908
126.0,0.22829861271235183,0.0,23.999999891269642
126.5,0.22829861242202668,0.0,23.999999910907775
127.0,0.2282986121843188,0.0,23.999999926988753
127.5,0.2282986119896928,0.0,23.999999940156695
128.0,0.22829861183034117,0.0,23.999999950939134
128.5,0.22829861169987117,0.0,23.99999995976812
129.0,0.22829861159304843,0.0,23.99999996699748
129.5,0.22829861150558717,0.0,23.99999997291696
130.0,0.22829861143397834,0.0,23.99999997776386
130.5,0.2282986113753488,0.0,23.999999981732486
