t,chi_hhi,lambda2,w_total
0.0,0.00020053375212310194,0.7638273867535778,102.37515151526196
0.5,0.00020038646918607323,0.7416766840141598,98.75660205431879
1.0,0.00020050905661786713,0.7269515000803218,96.3721605743969
1.5,0.0002008683295096464,0.715611157270054,94.76708662326885
2.0,0.00020144588933407087,0.7072127228463958,93.6684590378758
2.5,0.00020223221470233048,0.7009498736549,92.90483691325699
3.0,0.0002032236026141998,0.6961964365817055,92.36498642067193
3.5,0.00020442047986126075,0.6924872913048723,91.97505185212037
4.0,0.00020582643639532254,0.6894945806496849,91.68516948495409
4.5,0.00020744767201147986,0.686984041124404,91.46125087499692
5.0,0.00020929269887234105,0.6847864036515626,91.27975798875171
5.5,0.00021137221510708512,0.682778432166068,91.12429060485943
6.0,0.00021369910238389124,0.680869537961477,90.98331222795359
6.5,0.00021628852144345105,0.6789921601372431,90.84861179113847
7.0,0.0002191580924617664,0.6770948472359166,90.71425112041794
7.5,0.00022232815581563057,0.6751372824104326,90.57583808425679
8.0,0.000225822115442995,0.6730866936020206,90.43002041876989
8.5,0.00022966687271509586,0.6709152398901399,90.27413002728184
9.0,0.00023389336435019985,0.6685980770014331,90.10593012164749
9.5,0.00023853722401681243,0.6661118858356371,89.9234324878609
10.0,0.0002436395944879269,0.6634337040061505,89.72476214652139
10.5,0.00024924812618184604,0.6605399364902091,89.50805341703581
11.0,0.00025541820949146095,0.6574054397292035,89.27136594466245
11.5,0.00026221450357381696,0.654002572426253,89.01261229803883
12.0,0.00026971284478677723,0.6503000788547698,88.72949074121834
12.5,0.00027800264591055926,0.6462616035292671,88.41941802350667
13.0,0.0002871899358487733,0.6418435263826867,88.0794577035089
13.5,0.00029740124332052056,0.6369917718802282,87.7062397491882
14.0,0.0003087886040584273,0.6316379240595096,87.29586699927066
14.5,0.0003215360796617243,0.6256977254901223,86.84380355932774
15.0,0.0003358683334799149,0.6190772380642194,86.34473933428183
15.5,0.00035206203944944007,0.6116820386387843,85.79242364196136
16.0,0.000370461242529361,0.6034147695309159,85.17945917368735
16.5,0.00039149830623775564,0.5941634494536298,84.49704544407044
17.0,0.0004157228740630787,0.5837924370223075,83.73465833831094
17.5,0.0004438425020661094,0.5721374460398578,82.87964961133787
18.0,0.00047678056507446237,0.5590017230478921,81.91674776014702
18.5,0.0005157601655013069,0.5441522344938279,80.8274408608211
19.0,0.0005624278868816756,0.5273163415497724,79.58922551242571
19.5,0.0006190397430920078,0.508180595745577,78.17471963781688
20.0,0.0006887460870116205,0.4863947937609498,76.55067158758366
20.5,0.0007760371030515666,0.4615868648747372,74.67697398535458
21.0,0.0008874542418912739,0.4333978181749806,72.50594188456911
21.5,0.0010327517642880631,0.40155025179794746,69.98238885104192
22.0,0.0012268396310927232,0.3659654199179503,67.04547321574746
22.5,0.0014931296794257732,0.3269328031559429,63.63384777431262
23.0,0.0018695373275803488,0.2852950580104529,59.696023803549885
23.5,0.00241993999227671,0.24253153664571048,55.20728453034852
24.0,0.0032582243091785865,0.20055381819001517,50.19201974138282
24.5,0.004605331701338146,0.16103654638977483,44.746441188236574
25.0,0.006939456915816173,0.12342197520171938,39.05403132992885
25.5,0.011372346703127086,0.0871951091462037,33.3841040751083
26.0,0.020200280585567408,0.05754701713281986,28.05821748726705
26.5,0.03651062508119236,0.03591372871490116,23.38626088854587
27.0,0.062472289086719014,0.02160449276352953,19.61472937646335
27.5,0.09953459979696946,0.012684383330765063,16.907380425476013
28.0,0.14975726865139777,0.007299552758046102,15.350024646367938
28.5,0.21395082745651633,0.004119175499617757,14.96978777607076
29.0,0.28776191458284567,0.0022766976535638114,15.753882603368208
29.5,0.36227751864185087,0.0012307211675488927,17.654262437442075
30.0,0.4290106193910195,0.0006501767932286916,20.586000585707023
30.5,0.48316227611426177,0.00033575756537834045,24.426149361403482
31.0,0.5248312781612583,0.0001696886578446773,29.007819324752653
31.5,0.5577527194999076,8.407762036773177e-05,34.132383920171186
32.0,0.5859564843155368,4.0925745442474945e-05,39.5913395950499
32.5,0.6111298062256199,1.9612848950461644e-05,45.16908375366729
33.0,0.6325235353553761,9.274834181900044e-06,50.59717354617224
33.5,0.6496341173635589,4.338919978587068e-06,55.529417050597814
34.0,0.6631776305738848,2.0135473659093365e-06,59.67573648862701
34.5,0.6736456007914254,9.293757905605519e-07,62.9940365531163
35.0,0.6813559299117216,4.275800905342562e-07,65.65110443183973
35.5,0.6867992574425084,1.9647067079777214e-07,67.73263841288
36.0,0.690614155712646,9.037777771277799e-08,69.14396794015998
36.5,0.6934260849890701,4.1732707982177064e-08,69.74247704210867
37.0,0.6961322714728847,1.936686335637423e-08,69.85408023014034
37.5,0.699227823490185,9.027818362981952e-09,69.80403771874677
38.0,0.7020229524172583,4.2240575644725865e-09,69.78039140403747
38.5,0.7035581418044993,1.982162514613134e-09,69.74372032165692
39.0,0.7038705020503531,9.320437471106358e-10,69.41900195782848
39.5,0.7038456689222506,4.389505292423401e-10,68.90766864246335
40.0,0.7043043476948687,2.070475532440343e-10,68.57027538666887
40.5,0.7052578976718993,9.78503714110518e-11,68.39931913891272
41.0,0.7064343923400005,4.636366953122682e-11,68.02325308915825
41.5,0.7083436239303342,2.2036968017893804e-11,67.18657102180117
42.0,0.7114047864712854,1.050934027072951e-11,66.19956828972254
42.5,0.714530070440806,5.029050583953165e-12,65.44702145838775
43.0,0.7163581909801108,2.4146270748319952e-12,64.96215078938422
43.5,0.7168104971279122,1.16363323602454e-12,64.65710983700417
44.0,0.7164563276263651,5.622287144898699e-13,64.27850744346121
44.5,0.7157590018011873,2.725493637533152e-13,63.799927585668804
45.0,0.7149618890825711,1.327263161516532e-13,63.29299954166011
45.5,0.7141736655519905,6.449149604505813e-14,62.925363154998855
46.0,0.7134396686797964,3.173389019606993e-14,62.68101501164997
