t,chi_hhi,lambda2,w_total
0.0,1.789278897516253e-05,0.7924566531733671,102.38670946491524
0.5,1.7872464557796e-05,0.7909962951405237,102.04751131665738
1.0,1.786141989375219e-05,0.7899060529062714,101.82058327941172
1.5,1.7857085318970884e-05,0.7892026689037276,101.6684405125374
2.0,1.785775821522986e-05,0.7887395951038755,101.56625505756305
2.5,1.7862305895172744e-05,0.7884216059494813,101.49749962492044
3.0,1.786997344047395e-05,0.7881912141396609,101.45113523027037
3.5,1.788025778914564e-05,0.7880156634714693,101.4197718527706
4.0,1.789282449044903e-05,0.78787616728235,101.39845464788591
4.5,1.790745233412856e-05,0.7877612489536352,101.38385803576271
5.0,1.7923996371272426e-05,0.7876633990337276,101.37374836375145
5.5,1.7942363153084988e-05,0.787577413864234,101.36662462263953
6.0,1.796249412395115e-05,0.7874995558747645,101.36147775546284
6.5,1.798435447370431e-05,0.7874271069640505,101.35762920521778
7.0,1.8007925652370176e-05,0.7873580925120315,101.35462252056422
7.5,1.8033200345366312e-05,0.7872910848836749,101.35215054042187
8.0,1.8060179103122266e-05,0.7872250555506252,101.35000645987876
8.5,1.8088868083802934e-05,0.7871592638083271,101.34805093627628
9.0,1.8119277545243184e-05,0.7870931744422354,101.34618997362341
9.5,1.8151420841344892e-05,0.7870263978721355,101.34436005173154
10.0,1.8185313758270975e-05,0.7869586472333395,101.34251812588566
10.5,1.8220974079658505e-05,0.7868897078980348,101.34063490133792
11.0,1.8258421306328495e-05,0.7868194159635088,101.33869030988703
11.5,1.829767648038888e-05,0.7867476431189976,101.33667046727741
12.0,1.8338762080063296e-05,0.7866742860096397,101.3345656264175
12.5,1.8381701962645474e-05,0.786599258752767,101.3323688002676
13.0,1.842652134043038e-05,0.7865224876564102,101.33007483505997
13.5,1.8473246779492248e-05,0.7864439074739193,101.32767978634092
14.0,1.8521906214555854e-05,0.7863634587300299,101.32518049862848
14.5,1.8572528975480515e-05,0.7862810857951749,101.3225743219636
15.0,1.8625145822410765e-05,0.7861967354835331,101.3198589204791
15.5,1.8679788987677514e-05,0.7861103560188223,101.31703214280375
16.0,1.8736492223229588e-05,0.7860218962593186,101.31409193399963
16.5,1.8795290852848186e-05,0.7859313051063979,101.31103627537628
17.0,1.8856221828714936e-05,0.7858385310435918,101.30786314299436
17.5,1.8919323792123284e-05,0.7857435217688558,101.30457047867662
18.0,1.898463713827479e-05,0.7856462238936236,101.3011561693656
18.5,1.905220408520693e-05,0.7855465826897859,101.29761803202551
19.0,1.912206874697578e-05,0.7854445418709948,101.29395380220063
19.5,1.91942772112777e-05,0.785340043398389,101.29016112495526
20.0,1.926887762173427e-05,0.7852330273034225,101.28623754733437
20.5,1.934592026510644e-05,0.7851234315223081,101.28218051176003
21.0,1.942545766373788e-05,0.7850111917378951,101.27798734996605
21.5,1.9507544673555087e-05,0.7848962412257234,101.27365527719638
22.0,1.959223858798781e-05,0.784778510701664,101.26918138647767
22.5,1.9679599248200905e-05,0.7846579281690402,101.26456264283115
23.0,1.976968916006428e-05,0.7845344187634595,101.25979587732607
23.5,1.9862573618321978e-05,0.7844079045938438,101.25487778090093
24.0,1.9958320838458585e-05,0.7842783045783159,101.24980489789485
24.5,2.0057002096804773e-05,0.7841455342737215,101.24457361924081
25.0,2.0158691879461684e-05,0.7840095056976478,101.23918017527848
25.5,2.0263468040683784e-05,0.7838701271418507,101.23362062814748
26.0,2.0371411971398244e-05,0.7837273029760153,101.22789086372337
26.5,2.0482608778611626e-05,0.783580933440787,101.22198658305803
27.0,2.0597147476505366e-05,0.7834309144289829,101.21590329328532
27.5,2.0715121190102076e-05,0.783277137253866,101.20963629795091
28.0,2.0836627372452632e-05,0.7831194884033137,101.20318068672225
28.5,2.0961768036384753e-05,0.7829578492786445,101.1965313244321
29.0,2.1090650001941746e-05,0.7827920959168077,101.1896828394047
29.5,2.122338516074537e-05,0.7826220986945253,101.18262961101027
30.0,2.1360090758628476e-05,0.7824477220128984,101.17536575638809
30.5,2.1500889698004344e-05,0.7822688239608571,101.16788511627404
31.0,2.1645910861584265e-05,0.7820852559557031,101.160181239862
31.5,2.1795289459196708e-05,0.7818968623588497,101.152247368623
32.0,2.1949167399638692e-05,0.7817034800646914,101.14407641899786
32.5,2.2107693689671406e-05,0.781504938060352,101.13566096387277
33.0,2.2271024862479707e-05,0.7813010569538538,101.12699321273718
33.5,2.243932543814565e-05,0.7810916484680152,101.11806499041495
34.0,2.2612768418942754e-05,0.7808765148971303,101.1088677142486
34.5,2.279153582254125e-05,0.780655448523193,101.09939236960511
35.0,2.297581925653253e-05,0.7804282309881166,101.08962948355838
35.5,2.316582053803741e-05,0.7801946326180316,101.07956909658931
36.0,2.3361752362559733e-05,0.7799544116953586,101.06920073212835
36.5,2.3563839026689517e-05,0.7797073136739,101.05851336374712
37.0,2.3772317209762047e-05,0.7794530703317031,101.04749537978593
37.5,2.3987436820137542e-05,0.7791913988558853,101.03613454518161
38.0,2.4209461912397754e-05,0.7789220008530009,101.02441796023489
38.5,2.4438671682465207e-05,0.7786445612778083,101.0123320160283
39.0,2.4675361548453248e-05,0.7783587472725333,100.9998623461745
39.5,2.4919844325961384e-05,0.7780642069078209,100.98699377453863
40.0,2.5172451507555958e-05,0.7777605678155834,100.97371025853921
40.5,2.543353465733905e-05,0.7774474357028152,100.95999482758621
41.0,2.5703466932831895e-05,0.777124392734177,100.94582951616461
41.5,2.598264474790237e-05,0.7767909957697164,100.93119529101362
42.0,2.6271489592182818e-05,0.7764467744424364,100.91607197178679
42.5,2.6570450024381443e-05,0.7760912290585903,100.9004381445038
43.0,2.6880003859139767e-05,0.7757238283014414,100.88427106702049
43.5,2.7200660569653614e-05,0.775344006716831,100.86754656564756
44.0,2.7532963931240187e-05,0.7749511619561306,100.85023892193848
44.5,2.7877494934435616e-05,0.7745446517490046,100.83232074854162
45.0,2.823487500014101e-05,0.7741237905747916,100.813762852868
45.5,2.8605769533884106e-05,0.7736878459971499,100.79453408716043
46.0,2.8990891861540093e-05,0.7732360346218301,100.77460118335974
46.5,2.9391007594989545e-05,0.7727675176319097,100.75392857094451
47.0,2.9806939483334788e-05,0.7722813958484391,100.73247817566723
47.5,3.0239572813652935e-05,0.7717767042570365,100.7102091968155
48.0,3.068986143504717e-05,0.7712524059323722,100.68707786028642
48.5,3.115883449124495e-05,0.7707073852824595,100.6630371443644
49.0,3.164760396054251e-05,0.770140440522977,100.63803647462906
49.5,3.21573731178872e-05,0.7695502752781602,100.61202138387767
50.0,3.2689446052856196e-05,0.7689354891887326,100.58493313230925
50.5,3.324523839983235e-05,0.768294567388466,100.55670828246846
51.0,3.382628946357568e-05,0.7676258686886519,100.52727822256347
51.5,3.443427595557786e-05,0.7669276122833982,100.4965686307249
52.0,3.507102759525004e-05,0.7661978627573831,100.46449887153123
52.5,3.5738544876616525e-05,0.7654345131404149,100.43098131464522
53.0,3.6439019357592814e-05,0.764635265708712,100.39592056363809
53.5,3.7174856897475774e-05,0.7637976101795122,100.35921258095712
54.0,3.794870435189845e-05,0.7629187988816196,100.32074369244043
54.5,3.8763480336970694e-05,0.7619958184072705,100.28038945169948
55.0,3.9622410800448625e-05,0.7610253571572622,100.23801334095296
55.5,4.052907029374184e-05,0.760003768077776,100.19346528034487
