t,chi_hhi,lambda2,w_total
0.0,2.1074271539623108e-05,0.7311090003397985,94.71254545457857
0.5,2.104866689387872e-05,0.7298709025711664,94.34833255764582
1.0,2.103346214492082e-05,0.7291297019281358,94.09738047158639
1.5,2.10260231678359e-05,0.7285920645025951,93.92407945714959
2.0,2.102455572054467e-05,0.7279627796856625,93.80418503161401
2.5,2.1027832285243776e-05,0.7274944980496838,93.7210975133016
3.0,2.1035011271098703e-05,0.7271445663157048,93.6634068958239
3.5,2.1045515621586914e-05,0.7268781733595605,93.62324899481028
4.0,2.1058950476012875e-05,0.7266708733725301,93.59519326048718
4.5,2.1075046923633765e-05,0.7265058640055984,93.57548471127777
5.0,2.1093623394646505e-05,0.7263711349737982,93.56152453202708
5.5,2.111455907145248e-05,0.7262579116361038,93.55151289157857
6.0,2.113777553983307e-05,0.726159777205178,93.54420268587876
6.5,2.1163224111293678e-05,0.7260720620021097,93.53872945470013
7.0,2.1190877059360758e-05,0.7259913822044192,93.53449376360375
7.5,2.1220721562123484e-05,0.7259152911772941,93.53107979710907
8.0,2.1252755518320207e-05,0.7258420200188981,93.52819898091421
8.5,2.1286984661585262e-05,0.7257702872654987,93.52565092155139
9.0,2.1323420574720943e-05,0.7256991608052388,93.52329633624055
9.5,2.1362079328263034e-05,0.7256279584147473,93.5210382884971
10.0,2.1402980552292583e-05,0.7255561764631271,93.51880917915082
10.5,2.144614680910256e-05,0.7254834389558282,93.51656172644394
11.0,2.1491603174982456e-05,0.7254094611667915,93.51426271138709
11.5,2.153937696757996e-05,0.7253340236862998,93.51188864020637
12.0,2.1589497574853335e-05,0.7252569538841314,93.5094227359487
12.5,2.1641996355195843e-05,0.7251781126435377,93.50685285164981
13.0,2.169690658772723e-05,0.7250973848396101,93.50417002246454
13.5,2.175426345827576e-05,0.7250146724783634,93.50136746081134
14.0,2.1814104071104282e-05,0.7249298897283443,93.49843985865806
14.5,2.1876467479580185e-05,0.7248429593005151,93.4953829027297
15.0,2.1941394731167666e-05,0.724753809790745,93.49219293730101
15.5,2.2008928923640323e-05,0.7246623737113584,93.48886672926372
16.0,2.2079115270462273e-05,0.7245685860173944,93.48540130404434
16.5,2.2152001174023898e-05,0.7244723829892088,93.48179383057908
17.0,2.222763630592996e-05,0.7243737013726049,93.47804154022788
17.5,2.230607269390222e-05,0.7242724777056577,93.47414166914109
18.0,2.238736481511374e-05,0.724168647781246,93.4700914168013
18.5,2.2471569695958514e-05,0.7240621462083798,93.46588791568908
19.0,2.2558747018398335e-05,0.723952906045437,93.46152820856425
19.5,2.2648959233130735e-05,0.7238408584855767,93.4570092309242
20.0,2.2742271679906586e-05,0.7237259325797154,93.452327796941
20.5,2.2838752715394328e-05,0.7236080549861401,93.4474805876938
21.0,2.293847384904704e-05,0.7234871497384706,93.4424641408672
21.5,2.3041509887487835e-05,0.7233631380256179,93.4372748413332
22.0,2.3147939087978736e-05,0.7232359379787647,93.43190891220337
22.5,2.3257843321598526e-05,0.7231054644614145,93.4263624060552
23.0,2.3371308246808006e-05,0.7229716288592857,93.42063119611745
23.5,2.348842349414191e-05,0.7228343388673655,93.41471096725294
24.0,2.360928286283383e-05,0.7226934982718198,93.40859720661572
24.5,2.373398453024625e-05,0.7225490067247283,93.40228519388326
25.0,2.3862631275056625e-05,0.7224007595098073,93.39576999098057
25.5,2.3995330715233773e-05,0.722248647297392,93.38904643122335
26.0,2.4132195561924407e-05,0.7220925558870459,93.38210910781214
26.5,2.4273343890479108e-05,0.721932365936164,93.37495236161213
27.0,2.4418899429947136e-05,0.7217679526729615,93.36757026815334
27.5,2.456899187249489e-05,0.7215991855921864,93.35995662378375
28.0,2.4723757204339486e-05,0.721425928131845,93.35210493090486
28.5,2.4883338059927517e-05,0.7212480373291411,93.344008382215
29.0,2.5047884101262342e-05,0.721065363453724,93.3356598438798
29.5,2.5217552424454697e-05,0.7208777496162144,93.32705183754308
30.0,2.5392507995777883e-05,0.7206850313498214,93.31817652108401
30.5,2.557292411972558e-05,0.7204870361626938,93.30902566801794
31.0,2.5758982941821056e-05,0.7202835830584424,93.29959064542902
31.5,2.595087598919624e-05,0.7200744820220529,93.28986239031202
32.0,2.6148804752267518e-05,0.7198595334681503,93.27983138418936
32.5,2.6352981311172723e-05,0.7196385276482818,93.2694876258561
33.0,2.6563629011016162e-05,0.7194112440135835,93.25882060209115
33.5,2.6780983190389503e-05,0.7191774505288094,93.2478192561569
34.0,2.7005291968114717e-05,0.7189369029333296,93.23647195389131
34.5,2.723681709368739e-05,0.718689343944222,93.22476644717634
35.0,2.7475834867493935e-05,0.7184345023961023,93.21268983454425
35.5,2.7722637137554e-05,0.7181720923117536,93.20022851865815
36.0,2.7977532380292716e-05,0.7179018118969851,93.18736816037443
36.5,2.8240846873702266e-05,0.7176233424524375,93.174093629064
37.0,2.851292597222056e-05,0.7173363471942418,93.16038894883289
