t,chi_hhi,lambda2,w_total
0.0,0.000115052604777359,0.7217945030111498,47.41934634729361
0.5,0.00011478261645225257,0.7160728347883859,46.90967110233946
1.0,0.00011465872721585084,0.7121722995074506,46.56008298656168
1.5,0.00011465213793672344,0.7094083686485623,46.3187033179341
2.0,0.00011474394018091146,0.7073763406526548,46.1510767250966
2.5,0.00011492167975216454,0.7058509452180632,46.03396986288243
3.0,0.00011517723299334147,0.704686647131149,45.95154786467921
3.5,0.00011550545044192558,0.7037746841256083,45.89293624214554
4.0,0.0001159032698025182,0.7030332652238649,45.85062634606117
4.5,0.00011636912661132007,0.7024027370447278,45.81941278873107
5.0,0.00011690255926088297,0.7018405779591,45.79567560743268
5.5,0.00011750394385018673,0.7013168258522273,45.776890513420355
6.0,0.00011817431737492904,0.7008104135063077,45.76129238448108
6.5,0.00011891526200956743,0.7003064371902458,45.747642878967916
7.0,0.00011972883231796073,0.6997942025538009,45.735069368070214
7.5,0.00012061751318520362,0.699265858905032,45.72295299745572
8.0,0.00012158420025469607,0.6987154560210299,45.710850727681716
8.5,0.00012263219738064575,0.6981382950754575,45.69844093808965
9.0,0.00012376522750185407,0.697530480582243,45.68548539914344
9.5,0.0001249874546872029,0.696888608317768,45.67180262515183
10.0,0.00012630351608132088,0.6962095446725548,45.65724914021159
10.5,0.00012771856321573907,0.6954902671571186,45.64170624231264
11.0,0.00012923831273387886,0.6947277454768345,45.625070580193125
11.5,0.00013086910707039827,0.693918849081265,45.607247364299255
12.0,0.0001326179860743847,0.693060271410995,45.58814538535522
12.5,0.00013449277100978672,0.6921484639224645,45.56767325862408
13.0,0.00013650216283874836,0.6911795748467131,45.54573648146583
13.5,0.00013865585722626556,0.6901493888464545,45.52223500880279
14.0,0.00014096467933184234,0.689053264482965,45.49706113119313
14.5,0.00014344074221461957,0.687886066822301,45.47009749417833
15.0,0.00014609763362038005,0.6866420926830017,45.44121513283291
15.5,0.0001489506371022457,0.6853149860048179,45.41027141704673
16.0,0.00015201699493051386,0.6838976406264557,45.377107814362155
