alpha,T,n_runs,chi_hhi_star_mean,chi_hhi_star_std,lambda2_mean,lambda2_std,runtime_seconds_mean,runtime_seconds_std
1.8,320.0,3,3.7130903473668647e-06,6.625097471283964e-07,0.7903238364846744,0.0031430228793570426,95.10449763325353,7.85266355491502
1.8,360.0,3,0.008323892060794659,0.014329595427650691,0.47313945146473674,0.4088721488291911,102.1372211665536,0.17901962360749846
1.8,400.0,3,0.7315683608333176,0.033580076544725786,3.4752577689210493e-15,6.505034945839879e-15,114.44360989991885,1.1124794735650594
1.8,440.0,3,0.21438793750585017,0.040342330650872366,-6.48811795584719e-16,1.3792141725229173e-16,124.70133950010252,1.030081810142231
1.8,480.0,3,0.20407160363511045,0.04481976738946571,-6.173951400664936e-16,1.5326610551542215e-16,130.3577861333421,2.1930510686996394
1.8,560.0,3,0.20390932578688195,0.0445411425989004,-7.477980867567984e-16,6.076992006394275e-17,153.15483806662573,2.4824215663158715
