alpha,T,n_runs,chi_hhi_star_mean,chi_hhi_star_std,lambda2_mean,lambda2_std,runtime_seconds_mean,runtime_seconds_std
1.8,370.0,3,0.15730575761939197,0.25039248916241946,0.23007988305110563,0.3924846112913047,100.92005226675731,1.090090213067606
1.8,380.0,3,0.42034139733392467,0.37124272744608827,0.005327044573927305,0.009226710811353154,104.07606030007203,1.3361708860738606
1.8,390.0,3,0.6710692260135053,0.16036939187436028,2.9094626994101604e-08,5.0393372218122286e-08,106.32008233332697,0.24191037404080395
1.8,410.0,3,0.5983752754579641,0.2105800070080154,-3.399831238945837e-16,3.0271154398023354e-17,111.3360125333226,0.6377413164815257
1.8,420.0,3,0.4113863843850467,0.22426989290818608,-5.501445403479085e-16,7.578321425670426e-17,113.52850503334776,1.9090927871916736
1.8,430.0,3,0.26464097768221345,0.0654046823555569,-5.038667506370669e-16,1.5172148779593285e-17,115.24477873331246,1.2651374810556144
