label,N,alpha,beta,gamma,T,seed,chi_hhi_star,lambda2,total_weight,runtime_seconds,summary_path,matrix_path
N256_a1.80_T370_seed104,256,1.8,1.0,1.0,370.0,104,0.19417734361820133,9.24173764479633e-06,57.33868055713988,125.69445679988712,results\time_scan_N256_alpha180_seedexp\summary_N256_a1.80_T370_seed104.json,results\time_scan_N256_alpha180_seedexp\matrix_N256_a1.80_T370_seed104.csv
N256_a1.80_T370_seed105,256,1.8,1.0,1.0,370.0,105,0.01046729100255217,0.03794413032709303,64.91767487398502,106.35161969996989,results\time_scan_N256_alpha180_seedexp\summary_N256_a1.80_T370_seed105.json,results\time_scan_N256_alpha180_seedexp\matrix_N256_a1.80_T370_seed105.csv
N256_a1.80_T380_seed104,256,1.8,1.0,1.0,380.0,104,0.6491252119407735,7.287881619197256e-13,83.36340332363265,107.49424319993705,results\time_scan_N256_alpha180_seedexp\summary_N256_a1.80_T380_seed104.json,results\time_scan_N256_alpha180_seedexp\matrix_N256_a1.80_T380_seed104.csv
N256_a1.80_T380_seed105,256,1.8,1.0,1.0,380.0,105,0.34916966773036734,2.409875548404941e-07,68.32679394084747,106.23612080002204,results\time_scan_N256_alpha180_seedexp\summary_N256_a1.80_T380_seed105.json,results\time_scan_N256_alpha180_seedexp\matrix_N256_a1.80_T380_seed105.csv
N256_a1.80_T390_seed104,256,1.8,1.0,1.0,390.0,104,0.7344497461059406,-7.498966925463113e-17,57.74296017746857,107.30170780001208,results\time_scan_N256_alpha180_seedexp\summary_N256_a1.80_T390_seed104.json,results\time_scan_N256_alpha180_seedexp\matrix_N256_a1.80_T390_seed104.csv
N256_a1.80_T390_seed105,256,1.8,1.0,1.0,390.0,105,0.6990762323851767,1.00037391851839e-14,74.69000244368758,108.0871049000416,results\time_scan_N256_alpha180_seedexp\summary_N256_a1.80_T390_seed105.json,results\time_scan_N256_alpha180_seedexp\matrix_N256_a1.80_T390_seed105.csv
