alpha,T,n_runs,chi_hhi_star_mean,chi_hhi_star_std,lambda2_mean,lambda2_std,runtime_seconds_mean,runtime_seconds_std
1.74,250.0,3,2.5883784057210008e-06,6.358357450441838e-08,0.7367037486903544,0.0005290567431713199,57.11064366666445,0.48296384633436656
1.74,300.0,3,9.30704499224074e-06,1.9194205860532675e-06,0.7178824597089425,0.00646475388735067,72.6442663333534,3.0146318625889754
1.74,350.0,3,0.7033515444099364,0.05207455159564337,1.0158080505954515e-12,1.759570864635563e-12,84.81032743328251,1.548238374716128
1.74,400.0,3,0.20258422510198756,0.03351097019889563,-5.744168980639446e-16,4.435994657965414e-17,95.09481106663588,2.9646061562273567
1.8,250.0,3,2.903043859052575e-06,8.909659766515995e-08,0.7954159727858502,0.0007416961479790842,59.32200833332414,2.0193464265361145
1.8,300.0,3,2.8711873037906928e-05,1.51716969662338e-05,0.7405043316754697,0.028127696438419277,74.1438197667012,2.5698084233336265
1.8,350.0,3,0.7790624371347974,0.03845745344655143,-3.350422819624554e-16,3.589941524356176e-17,84.10575353334814,1.0211059420264217
1.8,400.0,3,0.20115966528992216,0.01386097729936391,-5.429005875289012e-16,1.1116331434026895e-16,92.65234626666643,0.7886581787252844
